Datum,0,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2,0
2021/12/14,0,12863,12067,48247,45131,63273,56885,62261,59929,71754,70812,79658,79112,55942,61730,38209,49583,11930,22845,7270,6832,43705,41293,59043,52360,58685,56148,68414,67280,76896,76231,54510,60076,37316,48333,11521,21943,675503,628204,80945,77837,105823,101844,39913,58,58,0
2021/12/13,0,12678,11879,48145,45033,63163,56763,62189,59835,71686,70750,79572,79024,55882,61674,38170,49535,11917,22808,7162,6718,43495,41122,58861,52161,58524,55985,68285,67142,76799,76120,54463,59999,37288,48288,11517,21919,674143,626281,80779,77754,105823,101844,39911,58,58,0
2021/12/12,0,12596,11819,48012,44956,63054,56659,62113,59746,71609,70690,79494,78964,55832,61621,38136,49508,11910,22790,7079,6647,43236,40933,58602,51932,58329,55845,68135,67034,76679,76028,54411,59948,37271,48261,11513,21911,673090,624252,80641,77732,105823,101844,39908,58,58,0
2021/12/11,0,12308,11533,47961,44920,63034,56620,62095,59718,71585,70673,79485,78953,55829,61612,38132,49504,11908,22789,7041,6590,43056,40779,58417,51801,58205,55754,68053,66959,76610,75972,54386,59931,37266,48248,11511,21908,672269,622949,80612,77728,105823,101844,39908,58,58,0
2021/12/10,0,11434,10716,47880,44851,62976,56534,62042,59665,71538,70624,79447,78917,55800,61589,38124,49481,11904,22781,6944,6497,42815,40544,58206,51612,58034,55590,67881,66824,76530,75889,54362,59906,37259,48227,11509,21904,669972,621012,80555,77713,105823,101844,39906,58,58,0
2021/12/09,0,11162,10466,47745,44711,62866,56372,61949,59543,71469,70542,79381,78818,55759,61536,38100,49446,11892,22753,6753,6328,42452,40204,57869,51271,57743,55324,67630,66587,76360,75722,54295,59833,37238,48180,11505,21889,668269,617729,80469,77652,105823,101842,39902,58,58,0
2021/12/08,0,10960,10243,47680,44649,62780,56283,61879,59465,71415,70462,79334,78763,55732,61509,38084,49424,11885,22738,6658,6240,42236,40049,57684,51081,57569,55173,67470,66436,76213,75590,54238,59777,37223,48139,11496,21870,667136,615801,80379,77541,105823,101842,39900,58,58,0
2021/12/07,0,10832,10114,47627,44591,62734,56238,61842,59435,71390,70424,79298,78737,55728,61495,38070,49408,11885,22734,6599,6202,42034,39868,57488,50920,57425,55059,67374,66345,76137,75535,54219,59741,37215,48126,11496,21867,666473,614316,80340,77535,105823,101842,39899,58,58,0
2021/12/06,0,10580,9850,47531,44489,62673,56156,61795,59355,71349,70353,79239,78670,55699,61452,38050,49382,11879,22718,6467,6081,41685,39557,57182,50632,57188,54829,67177,66161,75958,75367,54153,59678,37184,48089,11488,21857,665183,611449,80281,77501,105822,101839,39886,58,58,0
2021/12/05,0,10460,9732,47480,44412,62613,56070,61751,59309,71306,70317,79192,78624,55674,61427,38043,49361,11878,22711,6372,6007,41354,39304,56822,50363,56961,54642,67003,66012,75835,75267,54122,59640,37173,48067,11484,21850,664377,609023,80230,77475,105822,101839,39883,58,58,0
2021/12/04,0,10243,9528,47464,44401,62595,56058,61742,59301,71301,70309,79183,78615,55668,61424,38043,49361,11876,22709,6359,5997,41315,39272,56767,50328,56929,54619,66986,65997,75823,75258,54121,59639,37170,48063,11483,21849,663848,608726,80220,77469,105822,101839,39883,58,58,0
2021/12/03,0,9791,9157,47416,44363,62546,56022,61709,59267,71273,70280,79161,78589,55655,61409,38039,49349,11875,22706,6335,5975,41231,39180,56658,50254,56866,54565,66930,65961,75772,75232,54109,59630,37167,48059,11483,21847,662675,608010,80179,77464,105822,101839,39883,58,58,0
2021/12/02,0,9514,8889,47325,44291,62451,55902,61616,59178,71206,70200,79102,78516,55632,61371,38016,49319,11867,22683,6219,5858,40914,38938,56338,49991,56584,54343,66697,65773,75622,75090,54066,59578,37141,48020,11473,21838,661222,605320,80106,77387,105822,101839,39880,58,57,0
2021/12/01,0,9327,8679,47247,44220,62386,55829,61542,59100,71146,70134,79041,78438,55595,61325,38001,49285,11860,22664,6151,5805,40746,38825,56180,49816,56430,54217,66552,65651,75531,74979,54029,59528,37124,47995,11470,21826,660016,603722,80054,77357,105822,101839,39880,57,57,0
2021/11/30,0,9072,8414,47187,44173,62305,55743,61463,59022,71092,70071,78978,78361,55562,61276,37980,49263,11850,22642,6066,5742,40588,38697,56002,49636,56300,54061,66406,65514,75427,74864,53980,59469,37097,47955,11464,21811,658683,601975,80024,77330,105821,101838,39879,57,57,0
2021/11/29,0,8822,8197,47114,44102,62220,55654,61404,58941,71050,70022,78926,78297,55531,61241,37967,49240,11847,22630,6028,5696,40422,38499,55764,49468,56135,53914,66265,65403,75316,74762,53932,59432,37081,47921,11463,21803,657507,600240,79955,77295,105821,101837,39875,57,57,0
2021/11/28,0,8724,8093,47057,44041,62146,55580,61353,58882,71007,69964,78881,78258,55508,61220,37951,49213,11844,22618,6002,5673,40350,38413,55643,49381,56046,53845,66200,65342,75271,74725,53912,59414,37067,47913,11461,21799,656653,599413,79949,77280,105821,101837,39870,57,57,0
2021/11/27,0,8692,8067,47035,44023,62125,55553,61330,58859,70984,69950,78866,78243,55499,61217,37951,49212,11844,22617,5995,5665,40324,38392,55624,49373,56029,53835,66190,65336,75261,74719,53910,59411,37066,47913,11461,21799,656381,599259,79948,77280,105821,101837,39870,57,57,0
2021/11/26,0,8552,7969,46952,43963,62074,55490,61284,58810,70931,69906,78836,78215,55491,61195,37949,49203,11841,22613,5978,5656,40274,38359,55572,49331,55984,53795,66154,65307,75233,74697,53907,59405,37063,47911,11461,21799,655594,598848,79945,77276,105820,101837,39868,57,57,0
2021/11/25,0,8291,7738,46792,43845,61922,55305,61150,58690,70805,69778,78746,78118,55441,61139,37918,49173,11837,22601,5879,5531,39914,38016,55224,49006,55713,53551,65902,65112,75098,74593,53871,59366,37050,47886,11459,21786,653623,595969,79931,77226,105820,101837,39868,57,57,0
2021/11/24,0,8153,7613,46658,43746,61794,55168,61044,58561,70712,69675,78635,78014,55397,61075,37893,49126,11824,22566,5838,5487,39828,37929,55122,48888,55619,53440,65820,65013,75028,74534,53855,59324,37038,47860,11455,21777,652010,594902,79919,77201,105820,101837,39858,57,57,0
2021/11/23,0,7998,7471,46532,43628,61669,54995,60940,58419,70593,69556,78520,77905,55333,60997,37864,49074,11815,22545,5796,5441,39708,37836,54963,48758,55503,53356,65714,64914,74950,74455,53811,59276,37025,47834,11449,21766,650223,593622,79909,77185,105820,101836,39855,57,57,0
2021/11/22,0,7889,7367,46359,43512,61523,54834,60782,58307,70493,69441,78442,77810,55296,60935,37844,49036,11811,22526,5747,5391,39433,37636,54653,48551,55292,53186,65524,64769,74854,74383,53779,59237,37014,47817,11443,21759,648600,591569,79897,77163,105820,101836,39843,57,57,0
2021/11/21,0,7805,7295,46256,43417,61404,54727,60659,58230,70403,69361,78369,77740,55262,60891,37831,49023,11808,22516,5718,5362,39324,37554,54535,48467,55200,53119,65453,64703,74815,74337,53761,59222,37009,47801,11441,21754,647404,590683,79885,77158,105820,101836,39841,57,57,0
2021/11/20,0,7783,7269,46194,43349,61320,54655,60587,58183,70356,69324,78330,77712,55245,60875,37826,49016,11807,22515,5714,5360,39301,37541,54509,48453,55178,53099,65438,64696,74805,74333,53760,59218,37004,47800,11440,21754,646763,590519,79883,77158,105820,101836,39833,57,57,0
2021/11/19,0,7687,7174,46000,43173,61144,54470,60435,58024,70215,69229,78244,77637,55220,60849,37820,49000,11805,22509,5700,5344,39240,37490,54468,48420,55132,53060,65410,64670,74779,74319,53758,59206,37001,47797,11439,21751,645087,590134,79872,77149,105817,101834,39810,57,57,0
2021/11/18,0,7482,6968,45599,42845,60815,54100,60125,57758,69926,68995,78079,77468,55156,60774,37794,48947,11800,22488,5630,5277,38967,37238,54223,48217,54918,52883,65216,64514,74651,74255,53719,59163,36985,47766,11430,21742,641630,588001,79843,77123,105816,101832,39781,57,57,0
2021/11/17,0,7337,6846,45264,42606,60521,53833,59901,57538,69731,68803,77920,77308,55095,60716,37777,48896,11789,22471,5593,5248,38871,37169,54111,48127,54844,52816,65142,64454,74597,74197,53691,59136,36969,47744,11423,21736,638951,587143,79785,77087,105816,101831,39750,57,57,0
2021/11/16,0,7199,6731,45008,42403,60254,53571,59687,57335,69550,68623,77786,77164,55025,60641,37747,48844,11774,22443,5531,5196,38702,37019,53982,47992,54732,52707,65041,64363,74511,74123,53656,59088,36938,47712,11419,21723,636417,585735,79762,77072,105816,101831,39740,57,57,0
2021/11/15,0,7053,6605,44478,42005,59808,53206,59384,57062,69277,68396,77593,76988,54960,60565,37702,48797,11771,22433,5487,5148,38510,36845,53781,47832,54554,52577,64905,64244,74432,74053,53629,59054,36930,47692,11416,21714,632804,584186,79741,77057,105816,101831,39672,57,57,0
2021/11/14,0,6974,6536,44238,41831,59600,53025,59191,56909,69129,68265,77480,76919,54937,60530,37691,48779,11768,22426,5441,5103,38339,36712,53599,47679,54418,52473,64782,64148,74374,73982,53597,59031,36922,47673,11415,21709,630980,582797,79720,77050,105816,101831,39662,57,57,0
2021/11/13,0,6970,6530,44223,41820,59584,53012,59181,56899,69123,68259,77469,76915,54935,60529,37690,48777,11767,22426,5441,5101,38336,36712,53597,47679,54414,52469,64777,64144,74368,73979,53592,59027,36920,47665,11413,21708,630865,582742,79719,77050,105813,101831,39662,57,57,0
2021/11/12,0,6913,6489,44087,41683,59436,52916,59059,56793,69033,68191,77401,76877,54922,60514,37683,48765,11762,22421,5438,5093,38310,36693,53570,47663,54389,52457,64754,64130,74352,73968,53586,59022,36918,47662,11411,21706,629745,582553,79705,77049,105813,101831,39632,57,57,0
2021/11/11,0,6734,6300,43412,41168,58818,52407,58591,56414,68656,67856,77126,76688,54860,60445,37656,48725,11753,22410,5384,5031,38127,36560,53419,47528,54268,52346,64639,64029,74275,73921,53554,58993,36906,47644,11410,21695,625010,581330,79664,77024,105808,101831,39487,57,57,0
2021/11/10,0,6631,6209,42995,40871,58409,52058,58292,56169,68398,67605,76949,76520,54791,60381,37634,48686,11745,22399,5364,5005,38032,36498,53344,47453,54201,52271,64585,63973,74216,73880,53523,58959,36890,47622,11405,21688,621856,580632,79649,77012,105808,101829,39379,57,57,0
2021/11/09,0,6560,6158,42891,40779,58283,51916,58176,56032,68267,67486,76864,76423,54749,60337,37620,48661,11738,22383,5338,4977,37959,36454,53299,47392,54148,52182,64529,63894,74138,73803,53492,58922,36872,47596,11398,21669,620481,579990,79615,76816,105806,101828,39371,57,57,0
2021/11/08,0,6425,6044,42156,40116,57542,51308,57623,55591,67852,67102,76579,76152,54631,60245,37592,48621,11730,22369,5309,4955,37854,36349,53141,47269,54058,52101,64459,63803,74057,73745,53463,58888,36861,47580,11395,21664,615140,579173,79592,76802,105805,101828,39091,57,57,0
2021/11/07,0,6369,6005,41992,39980,57347,51147,57478,55482,67753,67028,76527,76102,54613,60225,37584,48615,11728,22364,5291,4940,37779,36277,53068,47186,54002,52058,64428,63750,74031,73722,53451,58876,36851,47573,11394,21657,613866,578595,79537,76774,105805,101827,39081,57,57,0
2021/11/06,0,6364,5996,41974,39962,57327,51132,57463,55472,67743,67019,76521,76099,54611,60225,37582,48615,11728,22363,5289,4940,37778,36275,53066,47182,54000,52056,64423,63749,74029,73720,53449,58874,36851,47572,11394,21657,613727,578569,79536,76773,105805,101827,39078,57,57,0
2021/11/05,0,6348,5976,41932,39933,57290,51082,57415,55441,67719,67002,76494,76086,54606,60219,37579,48613,11728,22361,5281,4935,37754,36267,53057,47171,53992,52049,64411,63737,74022,73711,53445,58872,36849,47568,11394,21657,613379,578461,79533,76770,105805,101827,39057,57,57,0
2021/11/04,0,6224,5829,41395,39441,56702,50615,56966,55073,67294,66675,76277,75944,54568,60169,37566,48583,11722,22353,5221,4871,37548,36128,52853,47023,53819,51916,64252,63618,73920,73641,53413,58847,36835,47545,11383,21649,609525,577300,79462,76744,105804,101826,38555,57,57,0
2021/11/03,0,6188,5784,41304,39374,56587,50518,56867,54988,67221,66607,76231,75900,54558,60150,37557,48566,11717,22348,5177,4837,37478,36065,52805,46974,53775,51860,64206,63575,73877,73605,53397,58822,36822,47525,11379,21641,608641,576672,79442,76739,105803,101823,38529,57,57,0
2021/11/02,0,6140,5734,41169,39263,56421,50398,56749,54883,67095,66528,76162,75841,54533,60128,37547,48554,11716,22337,5106,4765,37344,35911,52655,46817,53655,51738,64118,63473,73792,73519,53349,58776,36802,47492,11376,21631,607426,575240,79421,76702,105803,101823,38497,57,57,0
2021/11/01,0,6055,5656,40678,38893,55890,50049,56382,54628,66815,66325,76020,75751,54499,60102,37540,48547,11713,22328,5073,4724,37202,35796,52524,46724,53539,51653,64020,63411,73729,73474,53336,58763,36792,47477,11373,21624,604418,574494,79396,76660,105803,101821,38202,57,57,0
2021/10/31,0,6053,5656,40671,38887,55886,50046,56378,54624,66810,66321,76017,75749,54498,60102,37540,48547,11713,22328,5073,4723,37199,35793,52524,46723,53537,51652,64016,63409,73729,73474,53336,58763,36792,47477,11373,21624,604380,574481,79393,76660,105803,101821,38198,57,57,0
2021/10/30,0,6049,5654,40668,38887,55879,50043,56377,54622,66808,66320,76016,75747,54498,60102,37540,48547,11713,22328,5073,4723,37199,35793,52524,46722,53536,51651,64015,63408,73728,73474,53335,58763,36792,47477,11373,21624,604353,574475,79393,76660,105803,101821,38197,57,57,0
2021/10/29,0,6046,5648,40650,38869,55865,50025,56360,54611,66789,66312,75999,75742,54496,60098,37539,48546,11711,22328,5071,4720,37188,35778,52522,46716,53532,51646,64011,63401,73720,73466,53330,58762,36791,47474,11372,21623,604195,574396,79390,76657,105803,101819,38194,57,57,0
2021/10/28,0,5947,5548,40121,38512,55395,49691,55953,54312,66448,66083,75826,75636,54459,60069,37534,48527,11709,22318,5009,4673,37007,35662,52360,46599,53391,51537,63865,63319,73636,73419,53304,58736,36777,47456,11370,21616,601078,573418,79351,76637,105798,101817,37807,57,57,0
2021/10/27,0,5922,5527,40068,38453,55323,49635,55896,54260,66384,66054,75803,75616,54443,60057,37528,48515,11708,22312,4985,4647,36956,35620,52308,46562,53359,51501,63821,63269,73601,73393,53281,58716,36771,47445,11367,21604,600514,572914,79339,76625,105798,101811,37799,57,57,0
2021/10/26,0,5874,5492,39960,38358,55220,49532,55822,54193,66317,65986,75749,75575,54429,60041,37518,48501,11705,22307,4933,4604,36851,35478,52211,46476,53290,51419,63768,63208,73541,73339,53247,58694,36757,47421,11361,21590,599612,571927,79337,76616,105798,101810,37778,57,57,0
2021/10/25,0,5812,5424,39726,38122,54940,49328,55569,54031,66097,65843,75647,75496,54407,60011,37511,48491,11705,22304,4920,4595,36794,35416,52126,46421,53222,51378,63719,63168,73497,73307,53238,58678,36751,47416,11359,21587,597775,571613,79337,76614,105798,101808,37500,57,57,0
2021/10/24,0,5781,5395,39643,38037,54863,49250,55511,53992,66052,65816,75628,75477,54402,60002,37506,48488,11703,22300,4887,4579,36732,35354,52080,46374,53186,51337,63682,63139,73475,73275,53230,58664,36740,47408,11357,21585,597171,571126,79335,76607,105798,101806,37488,57,57,0
2021/10/23,0,5781,5395,39642,38036,54861,49250,55509,53989,66052,65816,75628,75477,54402,60001,37506,48488,11703,22300,4887,4579,36732,35353,52080,46374,53186,51335,63682,63139,73474,73275,53230,58664,36740,47408,11357,21585,597162,571123,79335,76607,105798,101806,37487,57,57,0
2021/10/22,0,5778,5390,39615,38018,54841,49235,55498,53982,66038,65804,75619,75470,54398,59998,37506,48486,11702,22300,4882,4570,36717,35339,52069,46354,53177,51324,63665,63130,73460,73265,53220,58657,36739,47405,11356,21583,597027,570971,79324,76606,105798,101803,37475,57,57,0
2021/10/21,0,5702,5310,39362,37821,54568,49047,55285,53830,65855,65681,75522,75414,54381,59981,37499,48476,11699,22295,4796,4498,36491,35129,51883,46194,53007,51193,63534,63008,73376,73206,53196,58621,36727,47387,11352,21577,595327,569488,79290,76569,105798,101802,37259,57,57,0
2021/10/20,0,5678,5296,39326,37794,54548,49024,55268,53801,65829,65656,75497,75396,54373,59970,37490,48461,11698,22288,4777,4478,36472,35099,51861,46162,52983,51162,63511,62986,73351,73179,53178,58599,36721,47374,11349,21570,595005,569141,79283,76559,105798,101802,37253,57,57,0
2021/10/19,0,5644,5266,39271,37756,54511,48984,55228,53768,65793,65623,75470,75369,54357,59949,37482,48447,11694,22285,4754,4456,36419,35051,51818,46108,52949,51124,63474,62952,73313,73139,53166,58575,36699,47359,11344,21560,594520,568604,79278,76555,105798,101797,37247,57,57,0
2021/10/18,0,5609,5238,39131,37622,54387,48885,55146,53685,65725,65581,75413,75333,54347,59933,37475,48433,11692,22284,4687,4395,36272,34906,51694,45985,52867,51032,63427,62889,73253,73090,53141,58540,36689,47342,11339,21554,593643,567562,79265,76527,105798,101797,37159,57,57,0
2021/10/17,0,5603,5230,39121,37611,54372,48869,55143,53675,65719,65569,75406,75328,54344,59929,37472,48430,11691,22279,4677,4384,36252,34876,51673,45961,52850,51010,63413,62872,73236,73076,53130,58528,36684,47335,11338,21545,593520,567311,79265,76521,105797,101796,37155,57,57,0
2021/10/16,0,5603,5230,39120,37611,54370,48868,55140,53673,65719,65569,75406,75328,54344,59929,37472,48430,11691,22279,4674,4381,36247,34872,51669,45958,52846,51006,63411,62868,73234,73075,53129,58527,36683,47334,11338,21543,593514,567269,79265,76521,105797,101796,37152,57,57,0
2021/10/15,0,5598,5227,39102,37597,54352,48855,55134,53668,65702,65563,75399,75316,54336,59927,37468,48423,11690,22279,4666,4379,36234,34870,51663,45950,52841,51000,63406,62861,73229,73069,53125,58523,36680,47333,11338,21542,593380,567204,79265,76519,105797,101789,37140,57,57,0
2021/10/14,0,5540,5168,38962,37478,54217,48753,55042,53587,65633,65479,75337,75263,54305,59906,37460,48407,11683,22264,4548,4263,35949,34540,51443,45725,52689,50827,63261,62714,73133,72991,53068,58476,36656,47302,11333,21533,592350,565105,79248,76480,105797,101775,37035,57,56,0
2021/10/13,0,5500,5134,38927,37435,54184,48717,55015,53553,65607,65454,75316,75237,54293,59894,37454,48399,11679,22260,4517,4236,35909,34499,51417,45684,52653,50791,63227,62678,73100,72961,53044,58460,36647,47279,11332,21522,591945,564670,79234,76443,105797,101759,37028,57,56,0
2021/10/12,0,5465,5111,38853,37390,54125,48648,54974,53505,65573,65419,75281,75200,54277,59877,37444,48383,11673,22250,4497,4210,35851,34446,51370,45629,52618,50755,63190,62636,73060,72914,53019,58431,36624,47255,11325,21509,591353,564074,79228,76437,105797,101756,37016,57,56,0
2021/10/11,0,5411,5059,38690,37257,53991,48533,54869,53419,65499,65357,75233,75171,54265,59858,37433,48372,11671,22246,4405,4129,35623,34228,51184,45438,52483,50621,63094,62522,72975,72850,52980,58393,36612,47235,11322,21500,590396,562492,79226,76434,105797,101751,36861,57,56,0
2021/10/10,0,5392,5049,38643,37217,53948,48492,54849,53388,65480,65337,75217,75151,54262,59853,37429,48369,11670,22240,4387,4122,35590,34208,51162,45411,52465,50604,63084,62510,72962,72836,52976,58384,36607,47225,11319,21496,590069,562273,79222,76426,105795,101747,36846,57,56,0
