Datum,0,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2,0
2021/12/14,0,27037,25284,70037,64711,76519,71934,83837,84215,103798,105346,113308,111942,76312,83060,53245,65767,15530,27074,13910,13019,64007,59591,71243,66294,79019,79083,99193,100319,109348,107959,74411,80804,51976,63925,14907,25698,945917,873446,77519,72060,182989,176528,52574,82,98,0
2021/12/13,0,26707,25015,69949,64625,76434,71835,83772,84132,103742,105274,113229,111840,76251,82980,53202,65689,15510,26991,13729,12843,63802,59436,71027,66080,78879,78932,99032,100183,109206,107824,74364,80742,51941,63868,14895,25664,944328,871324,77347,71942,182988,176528,52555,82,98,0
2021/12/12,0,26319,24681,69881,64549,76350,71728,83705,84048,103681,105201,113180,111762,76206,82919,53168,65627,15491,26948,13540,12633,63627,59254,70818,65874,78697,78784,98880,100043,109091,107686,74312,80666,51906,63824,14882,25639,942796,869232,77173,71770,182988,176528,52528,82,98,0
2021/12/11,0,26096,24464,69820,64494,76301,71660,83659,83995,103657,105169,113159,111727,76187,82904,53155,65615,15488,26937,13370,12518,63479,59140,70671,65725,78587,78682,98781,99969,109014,107625,74286,80640,51896,63806,14878,25630,941900,867825,77117,71723,182988,176528,52523,82,98,0
2021/12/10,0,25581,23991,69739,64406,76228,71564,83593,83922,103607,105116,113126,111667,76163,82863,53145,65582,15475,26929,13174,12343,63249,58953,70479,65527,78420,78500,98639,99826,108924,107519,74248,80600,51881,63784,14873,25624,940249,865773,76983,71647,182988,176528,52517,82,98,0
2021/12/09,0,24900,23348,69634,64300,76114,71437,83508,83815,103531,105021,113054,111574,76121,82805,53114,65527,15460,26895,12867,12041,62921,58649,70197,65200,78165,78263,98414,99580,108749,107328,74185,80516,51844,63729,14869,25598,937954,862562,76755,71430,182988,176524,52501,82,98,0
2021/12/08,0,24593,23065,69554,64213,76043,71351,83443,83741,103474,104941,113002,111514,76101,82779,53098,65500,15449,26868,12707,11901,62716,58477,69989,64992,78002,78099,98240,99447,108628,107212,74138,80451,51827,63685,14862,25580,936662,860550,76622,71286,182988,176524,52495,82,98,0
2021/12/07,0,24103,22615,69480,64161,75991,71279,83397,83693,103420,104902,112964,111462,76079,82750,53085,65481,15443,26855,12560,11789,62551,58347,69808,64824,77865,77995,98134,99333,108531,107142,74116,80414,51812,63662,14859,25571,935190,858966,76535,71241,182988,176524,52484,82,98,0
2021/12/06,0,23619,22121,69413,64096,75924,71203,83338,83606,103367,104829,112913,111385,76047,82706,53067,65436,15436,26823,12367,11610,62324,58148,69570,64573,77655,77798,97974,99142,108386,107012,74045,80339,51784,63622,14849,25556,933548,856528,76361,71135,182988,176524,52469,82,98,0
2021/12/05,0,23216,21754,69357,64047,75855,71131,83282,83542,103317,104784,112866,111330,76010,82664,53047,65401,15426,26795,12265,11513,62124,57972,69366,64388,77471,77620,97841,98996,108279,106886,73999,80288,51766,63595,14844,25537,932189,854695,76226,70983,182988,176517,52457,82,98,0
2021/12/04,0,22906,21463,69317,64007,75818,71084,83255,83510,103291,104754,112849,111301,76001,82644,53041,65390,15425,26789,12206,11451,61955,57843,69198,64276,77355,77506,97731,98915,108196,106833,73977,80269,51756,63583,14842,25535,931290,853414,76151,70946,182988,176517,52452,82,98,0
2021/12/03,0,22023,20586,69245,63941,75774,71002,83201,83443,103251,104698,112804,111254,75971,82601,53027,65368,15415,26772,12055,11317,61707,57621,68987,64050,77168,77311,97566,98768,108062,106708,73950,80231,51742,63561,14837,25528,928932,851262,76043,70843,182987,176516,52450,82,98,0
2021/12/02,0,21086,19738,69142,63850,75671,70868,83122,83354,103178,104626,112751,111172,75937,82541,52996,65324,15406,26733,11856,11115,61425,57353,68715,63758,76872,77045,97342,98539,107893,106535,73908,80186,51714,63512,14827,25500,926283,848387,75820,70653,182987,176516,52441,82,98,0
2021/12/01,0,20601,19302,69070,63794,75604,70784,83055,83276,103122,104557,112691,111116,75898,82490,52971,65287,15396,26709,11740,11009,61226,57219,68511,63555,76691,76890,97179,98410,107768,106426,73859,80136,51697,63481,14821,25482,924650,846524,75687,70526,182986,176516,52436,82,98,0
2021/11/30,0,20065,18771,68995,63721,75522,70658,82984,83190,103057,104474,112628,111033,75854,82423,52947,65238,15385,26665,11642,10904,61013,57050,68294,63322,76481,76703,97006,98254,107620,106291,73810,80075,51676,63447,14817,25467,922757,844418,75476,70413,182985,176515,52428,82,98,0
2021/11/29,0,19357,18106,68924,63653,75428,70557,82909,83114,102993,104396,112552,110955,75821,82369,52929,65192,15375,26630,11566,10806,60796,56906,68071,63132,76276,76537,96847,98117,107494,106162,73758,80019,51645,63410,14811,25451,920597,842460,75298,70328,182983,176500,52418,82,98,0
2021/11/28,0,18753,17604,68850,63596,75332,70454,82846,83046,102929,104334,112486,110885,75790,82330,52914,65147,15368,26608,11493,10749,60640,56789,67894,62989,76104,76411,96706,98017,107403,106077,73727,79982,51627,63389,14804,25436,918811,841008,75112,70226,182974,176495,52410,82,98,0
2021/11/27,0,18098,16983,68778,63554,75278,70390,82787,83006,102890,104298,112459,110860,75774,82312,52907,65132,15361,26602,11452,10702,60532,56694,67756,62880,76000,76336,96618,97945,107346,106042,73714,79968,51622,63381,14802,25433,917120,840067,75001,70154,182974,176495,52409,82,98,0
2021/11/26,0,17185,16046,68669,63444,75206,70298,82725,82922,102813,104228,112414,110804,75749,82288,52896,65113,15357,26584,11370,10617,60358,56545,67578,62737,75841,76199,96485,97803,107264,105956,73696,79944,51609,63369,14798,25429,914549,838587,74851,70018,182973,176492,52403,82,98,0
2021/11/25,0,16294,15292,68537,63320,75080,70132,82605,82807,102717,104115,112324,110708,75707,82228,52879,65076,15348,26571,11274,10517,60149,56389,67356,62557,75688,76026,96329,97658,107159,105848,73667,79908,51597,63350,14795,25421,911849,836858,74566,69849,182966,176492,52391,82,98,0
2021/11/24,0,15890,14913,68434,63242,74978,70012,82499,82704,102631,104025,112249,110621,75662,82171,52856,65036,15335,26546,11206,10451,59986,56261,67172,62401,75547,75906,96196,97539,107052,105762,73636,79862,51573,63327,14789,25408,910114,835362,74382,69748,182963,176489,52377,82,98,0
2021/11/23,0,15611,14667,68308,63100,74854,69844,82350,82564,102513,103906,112140,110508,75616,82089,52818,64983,15315,26516,11121,10394,59851,56147,66979,62240,75377,75781,96059,97427,106946,105672,73598,79823,51556,63297,14781,25393,908285,833832,74128,69664,182961,176488,52360,82,98,0
2021/11/22,0,15351,14453,68158,62979,74703,69681,82225,82443,102401,103769,112031,110387,75547,82021,52784,64934,15305,26478,11069,10335,59676,56035,66791,62097,75226,75678,95949,97295,106844,105592,73558,79775,51532,63266,14776,25382,906468,832353,73918,69604,182961,176486,52335,82,98,0
2021/11/21,0,15068,14165,68030,62867,74551,69528,82107,82349,102297,103657,111939,110294,75500,81965,52757,64899,15289,26445,11044,10298,59585,55960,66669,62010,75123,75595,95852,97216,106788,105534,73529,79745,51511,63244,14772,25373,904727,831433,73742,69520,182955,176483,52314,82,98,0
2021/11/20,0,14803,13931,67903,62757,74421,69391,81984,82258,102214,103579,111861,110202,75476,81930,52745,64872,15283,26435,11029,10283,59541,55898,66608,61959,75067,75550,95797,97167,106742,105499,73520,79730,51507,63239,14770,25372,903147,830900,73667,69489,182954,176483,52308,82,98,0
2021/11/19,0,14467,13581,67644,62567,74227,69191,81827,82091,102080,103411,111749,110085,75420,81886,52720,64840,15275,26418,10968,10216,59381,55791,66464,61834,74924,75423,95665,97057,106634,105424,73496,79696,51493,63217,14766,25366,900716,829500,73549,69443,182954,176483,52291,82,98,0
2021/11/18,0,14155,13292,67361,62283,73995,68924,81604,81860,101899,103221,111610,109939,75363,81803,52690,64790,15267,26399,10876,10145,59216,55655,66264,61671,74773,75290,95512,96933,106502,105344,73460,79633,51476,63192,14761,25354,897912,827876,73382,69362,182954,176483,52238,82,98,0
2021/11/17,0,13969,13112,67163,62109,73756,68705,81434,81696,101716,103086,111478,109813,75307,81742,52662,64736,15252,26373,10817,10088,59065,55533,66113,61532,74641,75169,95371,96827,106394,105273,73425,79584,51450,63161,14758,25335,895742,826461,73259,69314,182952,176477,52186,82,98,0
2021/11/16,0,13768,12932,66929,61904,73503,68448,81209,81479,101529,102930,111345,109690,75245,81674,52628,64674,15237,26344,10769,10036,58938,55428,65975,61399,74513,75058,95255,96733,106309,105203,73387,79544,51430,63133,14752,25318,893221,825185,73184,69280,182952,176476,52141,82,98,0
2021/11/15,0,13608,12768,66667,61688,73247,68172,80988,81261,101336,102733,111205,109554,75191,81622,52608,64644,15225,26319,10724,9999,58833,55333,65866,61295,74414,74972,95187,96656,106234,105130,73348,79504,51411,63107,14745,25309,890727,824143,73099,69253,182941,176474,52099,82,98,0
2021/11/14,0,13334,12520,66270,61376,72918,67853,80707,81026,101112,102515,111046,109427,75134,81565,52585,64608,15218,26297,10671,9939,58696,55221,65759,61197,74309,74859,95095,96575,106157,105054,73297,79465,51392,63091,14740,25300,887567,822975,72994,69231,182937,176470,52043,82,98,0
2021/11/13,0,13192,12376,65964,61137,72664,67622,80486,80837,100945,102336,110918,109345,75100,81528,52568,64588,15213,26292,10651,9916,58625,55153,65694,61141,74262,74812,95030,96530,106133,105020,73288,79453,51387,63088,14740,25298,885244,822419,72943,69217,182937,176470,52017,82,98,0
2021/11/12,0,13026,12197,65618,60851,72381,67383,80262,80619,100768,102132,110791,109223,75077,81493,52556,64565,15210,26289,10618,9872,58510,55044,65572,61047,74149,74723,94935,96449,106075,104980,73268,79431,51378,63077,14736,25290,882677,821414,72869,69184,182936,176469,51989,82,98,0
2021/11/11,0,12789,11966,65194,60515,72020,67032,79916,80311,100519,101884,110598,109047,75024,81418,52526,64525,15204,26274,10532,9791,58358,54911,65444,60934,74036,74599,94840,96342,105977,104900,73231,79385,51361,63051,14725,25278,879256,820051,72676,69152,182932,176467,51927,82,98,0
2021/11/10,0,12647,11842,64941,60267,71711,66730,79668,80093,100334,101717,110455,108908,74965,81342,52493,64483,15197,26259,10472,9740,58250,54798,65310,60802,73927,74503,94729,96248,105899,104836,73198,79337,51340,63029,14720,25271,876722,818892,72600,69129,182924,176455,51835,82,98,0
2021/11/09,0,12491,11682,64527,59976,71310,66400,79369,79828,100069,101480,110250,108762,74897,81286,52470,64439,15191,26243,10412,9685,58126,54670,65191,60677,73836,74398,94635,96154,105816,104764,73156,79298,51314,63001,14713,25250,873513,817701,72534,69116,182911,176440,51741,82,98,0
2021/11/08,0,12377,11569,64151,59728,70932,66092,79080,79586,99828,101280,110100,108614,74842,81225,52449,64391,15186,26223,10363,9651,58015,54575,65106,60557,73750,74301,94540,96055,105746,104701,73126,79254,51299,62971,14709,25234,870673,816667,72449,69090,182897,176435,51663,82,98,0
2021/11/07,0,12293,11491,63859,59523,70635,65832,78802,79401,99628,101126,109972,108496,74806,81164,52429,64369,15182,26211,10325,9603,57906,54502,65023,60463,73661,74232,94459,95989,105684,104645,73106,79230,51287,62951,14707,25225,868450,815848,72345,69061,182886,176424,51567,82,98,0
2021/11/06,0,12188,11392,63665,59312,70395,65601,78621,79254,99454,100961,109866,108407,74790,81141,52417,64360,15180,26208,10310,9593,57855,54465,64979,60412,73635,74204,94431,95959,105665,104623,73093,79219,51283,62947,14706,25223,866501,815484,72317,69060,182885,176422,51538,82,98,0
2021/11/05,0,12045,11267,63419,59103,70137,65347,78391,79037,99287,100788,109753,108301,74757,81114,52410,64349,15179,26206,10269,9549,57771,54413,64912,60349,73578,74153,94384,95906,105622,104585,73077,79201,51275,62938,14706,25220,864401,814882,72143,69018,182883,176419,51491,82,98,0
2021/11/04,0,11958,11167,63181,58910,69846,65106,78181,78833,99086,100622,109624,108182,74717,81081,52399,64330,15174,26182,10206,9481,57640,54332,64823,60241,73485,74069,94314,95834,105562,104520,73046,79175,51251,62914,14698,25204,862386,813922,71959,68979,182879,176413,51383,82,98,0
2021/11/03,0,11875,11109,62958,58754,69614,64928,77992,78691,98930,100509,109519,108115,74694,81055,52384,64313,15170,26172,10141,9428,57515,54209,64710,60118,73391,73985,94228,95766,105505,104470,73018,79142,51231,62888,14690,25188,860767,812869,71878,68958,182878,176412,51286,82,98,0
2021/11/02,0,11796,11031,62730,58590,69318,64705,77767,78525,98737,100356,109396,108015,74673,81019,52370,64288,15164,26160,10081,9360,57362,54110,64600,60000,73287,73905,94135,95687,105446,104402,72982,79101,51223,62862,14682,25171,858827,811782,71791,68939,182876,176408,51169,82,98,0
2021/11/01,0,11702,10949,62455,58405,69051,64506,77559,78374,98562,100219,109287,107928,74647,80996,52359,64268,15159,26150,10013,9290,57230,54003,64466,59901,73197,73802,94061,95615,105388,104349,72947,79069,51210,62831,14675,25150,856973,810737,71713,68898,182855,176405,51059,81,98,0
2021/10/31,0,11691,10937,62421,58387,69022,64480,77526,78346,98543,100205,109273,107920,74645,80996,52359,64268,15159,26149,9996,9272,57211,53990,64453,59885,73185,73789,94057,95610,105383,104345,72947,79067,51210,62830,14674,25150,856764,810624,71699,68892,182853,176405,51035,81,98,0
2021/10/30,0,11685,10933,62406,58369,68996,64462,77506,78327,98527,100193,109265,107918,74643,80996,52359,64268,15158,26148,9993,9272,57196,53980,64445,59882,73172,73780,94050,95604,105380,104344,72947,79066,51209,62830,14674,25149,856630,810574,71690,68886,182853,176405,51010,81,98,0
2021/10/29,0,11619,10873,62219,58250,68786,64311,77321,78204,98357,100065,109155,107859,74619,80982,52348,64252,15154,26140,9961,9245,57085,53899,64354,59805,73109,73717,93977,95556,105339,104321,72930,79048,51204,62818,14670,25143,855139,809919,71647,68858,182851,176405,50901,81,98,0
2021/10/28,0,11533,10801,61994,58091,68533,64112,77113,78045,98159,99906,109052,107773,74594,80939,52333,64241,15149,26132,9903,9193,56928,53746,64220,59692,73007,73620,93906,95474,105257,104252,72906,79016,51192,62805,14666,25133,853348,808851,71581,68828,182847,176391,50748,81,98,0
2021/10/27,0,11462,10715,61829,57935,68331,63955,76949,77916,98030,99805,108978,107718,74574,80905,52326,64225,15147,26119,9842,9136,56810,53627,64112,59592,72904,73531,93834,95409,105198,104217,72883,78985,51179,62782,14662,25118,851999,807895,71459,68804,182844,176383,50641,81,98,0
2021/10/26,0,11376,10616,61686,57778,68151,63789,76790,77807,97915,99703,108896,107660,74546,80880,52311,64200,15138,26098,9781,9061,56660,53509,64006,59473,72827,73458,93754,95344,105152,104172,72860,78961,51156,62755,14655,25110,850582,806900,71398,68777,182838,176373,50546,81,98,0
2021/10/25,0,11350,10596,61629,57728,68100,63748,76742,77763,97879,99682,108874,107642,74537,80868,52310,64195,15135,26097,9757,9038,56599,53467,63970,59443,72798,73420,93727,95326,105134,104155,72858,78956,51154,62751,14655,25108,850152,806551,71388,68773,182838,176373,50521,81,98,0
2021/10/24,0,11307,10556,61518,57650,67999,63655,76661,77688,97801,99635,108838,107613,74523,80854,52304,64193,15133,26096,9708,8998,56522,53388,63891,59361,72732,73370,93676,95271,105104,104115,72834,78940,51145,62741,14652,25106,849468,805927,71337,68760,182838,176364,50405,81,98,0
2021/10/23,0,11303,10553,61508,57638,67982,63639,76648,77674,97787,99627,108833,107608,74522,80853,52304,64193,15132,26096,9703,8996,56513,53374,63877,59353,72725,73356,93667,95264,105101,104111,72832,78938,51145,62739,14652,25105,849383,805856,71322,68752,182837,176363,50382,81,98,0
2021/10/22,0,11240,10505,61350,57526,67802,63506,76508,77554,97658,99525,108757,107557,74505,80834,52300,64185,15131,26091,9649,8948,56395,53276,63794,59273,72651,73284,93598,95208,105064,104083,72815,78920,51140,62729,14652,25105,848188,805115,71244,68720,182836,176361,50290,81,98,0
2021/10/21,0,11162,10426,61191,57404,67638,63374,76367,77420,97533,99431,108667,107488,74477,80806,52288,64158,15127,26080,9575,8844,56264,53140,63666,59143,72568,73181,93500,95124,105007,104033,72780,78886,51130,62706,14647,25098,846855,803978,71210,68696,182835,176359,50161,81,98,0
2021/10/20,0,11121,10376,61090,57304,67529,63264,76274,77332,97449,99369,108617,107449,74463,80787,52276,64150,15123,26073,9492,8784,56132,53002,63559,59037,72493,73065,93430,95065,104938,103977,72754,78854,51118,62681,14644,25089,845956,802896,71188,68671,182831,176356,50093,81,98,0
2021/10/19,0,11070,10324,61021,57230,67450,63177,76199,77264,97397,99331,108577,107414,74438,80770,52263,64128,15112,26056,9408,8697,55992,52889,63443,58923,72407,72970,93348,94966,104871,103907,72704,78808,51100,62643,14637,25069,845223,801656,71164,68646,182828,176354,50028,81,98,0
2021/10/18,0,11023,10277,60942,57155,67366,63106,76138,77199,97346,99276,108535,107368,74422,80751,52257,64104,15108,26040,9355,8647,55876,52746,63316,58786,72315,72872,93264,94865,104813,103850,72663,78771,51073,62615,14626,25052,844492,800456,71139,68633,182828,176343,49975,81,98,0
2021/10/17,0,10995,10251,60894,57116,67328,63069,76107,77173,97306,99238,108524,107342,74412,80741,52253,64092,15104,26034,9299,8600,55782,52666,63236,58692,72249,72786,93208,94811,104772,103807,72636,78740,51061,62588,14620,25034,844116,799632,71134,68608,182822,176322,49927,81,98,0
2021/10/16,0,10991,10246,60888,57112,67319,63060,76100,77169,97299,99236,108523,107339,74411,80741,52253,64091,15104,26034,9292,8595,55778,52652,63230,58686,72244,72782,93205,94806,104770,103803,72635,78738,51061,62588,14620,25034,844070,799585,71130,68600,182822,176322,49914,81,98,0
2021/10/15,0,10953,10200,60795,57049,67258,62995,76038,77107,97247,99183,108484,107317,74400,80726,52251,64089,15102,26032,9244,8546,55658,52532,63153,58612,72175,72709,93136,94745,104722,103760,72618,78719,51051,62571,14619,25030,843445,798757,71109,68554,182822,176321,49870,81,98,0
2021/10/14,0,10905,10136,60686,56954,67193,62897,75973,77031,97183,99122,108447,107267,74385,80707,52239,64075,15098,26026,9138,8463,55491,52398,63036,58482,72105,72610,93030,94654,104662,103691,72583,78686,51029,62538,14609,25016,842666,797510,71088,68529,182812,176307,49777,81,98,0
2021/10/13,0,10848,10094,60595,56870,67128,62803,75904,76961,97122,99083,108395,107226,74365,80687,52225,64059,15095,26016,9071,8402,55356,52268,62933,58353,72008,72513,92952,94566,104584,103616,72545,78652,51009,62504,14598,24996,841911,796323,71074,68517,182809,176287,49701,81,98,0
2021/10/12,0,10789,10042,60487,56783,67028,62720,75835,76904,97077,99030,108356,107193,74341,80663,52217,64047,15089,26007,8996,8341,55223,52116,62824,58232,71922,72404,92895,94480,104511,103549,72505,78604,50985,62473,14593,24977,841123,795122,71064,68497,182806,176279,49634,81,98,0
2021/10/11,0,10735,9993,60387,56718,66937,62622,75757,76834,97014,98975,108301,107148,74315,80634,52200,64020,15074,25988,8935,8285,55100,51987,62698,58099,71843,72292,92817,94404,104435,103483,72459,78558,50956,62437,14580,24955,840287,793934,71043,68479,182798,176270,49542,81,98,0
2021/10/10,0,10705,9964,60326,56676,66877,62575,75716,76790,96981,98943,108273,107127,74303,80623,52197,64014,15069,25978,8883,8243,54999,51870,62605,57973,71757,72207,92743,94320,104374,103431,72428,78528,50935,62415,14574,24943,839871,792947,71034,68469,182792,176256,49458,81,98,0
2021/10/09,0,10704,9960,60316,56668,66864,62568,75710,76784,96975,98934,108267,107125,74303,80619,52197,64014,15069,25977,8871,8235,54981,51854,62594,57956,71746,72196,92736,94314,104366,103427,72425,78527,50935,62415,14574,24943,839809,792837,71028,68463,182791,176253,49444,81,98,0
2021/10/08,0,10653,9910,60220,56573,66790,62488,75650,76716,96925,98887,108232,107098,74293,80611,52190,64002,15064,25976,8829,8184,54878,51763,62517,57892,71678,72130,92687,94259,104338,103395,72417,78516,50928,62409,14572,24941,839113,792170,71002,68432,182789,176241,49392,81,98,0
2021/10/07,0,10589,9841,60068,56461,66697,62391,75562,76617,96848,98831,108168,107043,74267,80588,52179,63990,15057,25969,8721,8090,54746,51618,62411,57763,71567,72019,92598,94166,104252,103331,72365,78478,50904,62384,14560,24930,838151,790928,70989,68398,182788,176224,49256,81,97,0
2021/10/06,0,10533,9800,59929,56362,66611,62308,75482,76553,96787,98783,108121,106999,74247,80565,52162,63968,15054,25954,8646,8020,54605,51454,62317,57627,71471,71911,92494,94079,104163,103248,72327,78435,50879,62350,14550,24916,837301,789651,70977,68391,182786,176207,49146,81,97,0
2021/10/05,0,10466,9728,59791,56238,66510,62208,75401,76480,96710,98719,108073,106944,74225,80538,52153,63939,15048,25943,8559,7940,54422,51283,62200,57479,71358,71794,92385,93975,104092,103177,72273,78391,50855,62311,14542,24904,836349,788273,70962,68362,182783,176196,49012,81,97,0
2021/10/04,0,10405,9676,59639,56116,66368,62089,75295,76386,96610,98637,108009,106890,74203,80507,52133,63906,15044,25924,8484,7879,54248,51098,62084,57325,71225,71663,92302,93870,103992,103090,72238,78336,50811,62272,14532,24884,835220,786821,70949,68355,182778,176178,48882,81,97,0
2021/10/03,0,10362,9637,59584,56031,66298,62035,75235,76347,96578,98606,107975,106849,74191,80489,52124,63894,15043,25917,8426,7836,54130,50983,62000,57234,71139,71562,92236,93796,103926,103002,72204,78307,50792,62239,14525,24880,834709,785851,70944,68350,182766,176151,48768,81,97,0
2021/10/02,0,10356,9635,59574,56016,66281,62022,75224,76332,96573,98601,107973,106846,74190,80489,52123,63892,15043,25917,8421,7832,54116,50972,61988,57225,71136,71552,92232,93793,103924,102993,72201,78307,50791,62237,14524,24880,834625,785780,70934,68343,182766,176150,48754,81,97,0
2021/10/01,0,10301,9579,59416,55916,66201,61932,75143,76264,96519,98547,107914,106811,74174,80466,52112,63879,15042,25913,8359,7769,53999,50862,61931,57159,71089,71503,92176,93738,103889,102958,72188,78300,50786,62225,14522,24875,833778,785105,70915,68316,182764,176147,48663,81,97,0
2021/09/30,0,10227,9493,59272,55762,66064,61798,75039,76171,96410,98453,107823,106746,74145,80428,52097,63854,15038,25896,8279,7694,53850,50729,61830,57050,70995,71418,92090,93651,103816,102891,72152,78256,50765,62190,14522,24864,832634,784090,70886,68293,182760,176136,48426,81,97,0
2021/09/29,0,10149,9436,59121,55630,65945,61680,74952,76075,96310,98362,107759,106689,74107,80383,52089,63824,15033,25885,8200,7608,53693,50575,61716,56913,70898,71311,91995,93554,103720,102823,72101,78211,50740,62139,14515,24854,831600,782887,70858,68262,182757,176117,48203,81,97,0
2021/09/28,0,10063,9354,58982,55477,65778,61539,74847,75988,96202,98275,107676,106624,74055,80341,52069,63796,15026,25868,8125,7538,53547,50424,61577,56796,70803,71193,91917,93474,103644,102745,72061,78173,50717,62106,14511,24842,830431,781828,70845,68243,182753,176106,47919,81,97,0
2021/09/27,0,10003,9302,58827,55317,65636,61412,74754,75884,96097,98168,107585,106571,74009,80297,52050,63769,15020,25848,8059,7472,53395,50293,61450,56663,70711,71087,91814,93376,103557,102693,72013,78126,50696,62070,14504,24823,829381,780838,70821,68227,182748,176060,47580,81,97,0
2021/09/26,0,9961,9261,58741,55231,65550,61327,74695,75808,96032,98111,107538,106534,73983,80272,52039,63744,15013,25835,8012,7430,53296,50183,61361,56582,70633,70997,91745,93299,103502,102661,71984,78098,50674,62046,14498,24812,828739,780090,70804,68220,182730,176024,47382,81,97,0
2021/09/25,0,9952,9249,58724,55210,65534,61316,74684,75799,96025,98103,107529,106530,73983,80271,52038,63743,15013,25835,8011,7419,53271,50173,61347,56563,70620,70990,91739,93293,103491,102659,71984,78096,50674,62042,14498,24812,828658,780011,70797,68216,182728,176023,47335,81,97,0
2021/09/24,0,9900,9193,58614,55085,65436,61214,74592,75707,95937,98028,107470,106489,73955,80249,52030,63733,15012,25825,7957,7363,53164,50065,61271,56485,70547,70919,91667,93232,103418,102609,71958,78078,50663,62026,14493,24802,827766,779216,70780,68208,182722,176016,47180,81,97,0
2021/09/23,0,9808,9101,58376,54896,65259,61056,74467,75562,95791,97891,107361,106378,73911,80213,52010,63693,15000,25806,7890,7286,52983,49931,61150,56348,70430,70804,91547,93124,103325,102535,71922,78032,50645,62002,14480,24788,826351,778188,70727,68179,182718,175997,46761,81,97,0
2021/09/22,0,9725,9041,58189,54747,65096,60910,74352,75436,95663,97790,107261,106320,73868,80165,51984,63651,14980,25778,7815,7223,52839,49779,61026,56226,70339,70707,91455,93016,103262,102482,71880,77982,50614,61964,14466,24774,825092,777188,70705,68154,182710,175983,46427,81,97,0
2021/09/21,0,9655,8953,58041,54591,64948,60762,74212,75299,95524,97671,107169,106230,73834,80106,51967,63627,14972,25756,7722,7139,52691,49619,60907,56096,70237,70600,91349,92912,103167,102389,71841,77937,50588,61923,14457,24749,823805,776013,70689,68142,182706,175976,46095,81,97,0
2021/09/20,0,9594,8892,57903,54449,64789,60628,74093,75148,95397,97579,107080,106136,73772,80061,51941,63591,14959,25736,7665,7083,52574,49483,60784,55979,70128,70492,91249,92821,103090,102313,71788,77893,50564,61874,14450,24731,822597,775038,70675,68124,182699,175947,45755,81,97,0
2021/09/19,0,9542,8852,57786,54365,64682,60511,74005,75044,95325,97479,107018,106066,73756,80036,51928,63572,14957,25725,7628,7042,52466,49369,60693,55866,70035,70398,91182,92749,103012,102246,71756,77860,50543,61843,14445,24725,821820,774266,70656,68109,182687,175922,45464,81,97,0
2021/09/18,0,9525,8835,57759,54336,64646,60479,73977,75019,95309,97456,107007,106045,73753,80035,51925,63569,14957,25724,7619,7029,52436,49335,60661,55842,70014,70378,91162,92733,103000,102226,71753,77857,50543,61842,14444,24723,821596,774074,70646,68100,182687,175921,45405,81,97,0
2021/09/17,0,9438,8756,57586,54186,64516,60351,73853,74898,95203,97352,106923,105973,73718,80002,51913,63551,14950,25717,7556,6968,52269,49222,60537,55731,69922,70287,91079,92653,102927,102168,71720,77820,50528,61812,14435,24716,820442,773125,70602,68081,182685,175913,45134,81,97,0
2021/09/16,0,9360,8681,57376,54032,64338,60165,73673,74727,95052,97219,106767,105862,73648,79944,51890,63509,14943,25702,7492,6903,52105,49097,60394,55606,69795,70173,90968,92551,102822,102088,71675,77772,50507,61774,14428,24703,818965,772160,70583,68062,182662,175880,44654,81,97,0
2021/09/15,0,9267,8600,57170,53811,64156,59962,73493,74546,94906,97065,106621,105728,73588,79877,51846,63460,14933,25681,7433,6844,51946,48930,60267,55468,69669,70069,90865,92471,102716,102000,71629,77712,50473,61737,14418,24692,817206,771072,70565,68045,182658,175869,44256,81,97,0
2021/09/14,0,9159,8493,56980,53578,63974,59775,73344,74369,94774,96909,106495,105628,73515,79813,51817,63410,14917,25661,7358,6765,51776,48730,60113,55325,69547,69948,90757,92342,102622,101907,71578,77651,50445,61693,14410,24679,815443,769733,70554,68031,182637,175833,43952,80,97,0
2021/09/13,0,9097,8426,56766,53371,63818,59579,73185,74198,94626,96757,106361,105497,73462,79763,51778,63363,14897,25631,7312,6711,51614,48565,59989,55190,69464,69854,90637,92254,102528,101834,71534,77610,50417,61653,14400,24668,813756,768683,70543,68019,182622,175806,43629,80,97,0
2021/09/12,0,9051,8398,56642,53284,63727,59482,73107,74110,94553,96688,106297,105429,73434,79739,51764,63341,14892,25624,7265,6665,51480,48453,59887,55088,69387,69775,90562,92189,102455,101764,71497,77579,50402,61627,14395,24656,813027,767865,70526,68006,182605,175781,43379,80,95,0
