Datum,0,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2,0
2021/09/11,0,9028,8662,63508,64289,105688,103016,96443,95808,93642,99159,93414,95380,56445,69866,44192,61104,10918,22064,7022,6717,56991,57682,99187,95975,91008,89342,89020,93822,89671,91650,54707,67696,42981,59316,10439,20948,810562,762385,134827,128804,159064,144733,87641,593,611,0
2021/09/10,0,8934,8551,63264,64021,105490,102802,96268,95617,93495,99032,93318,95307,56409,69836,44178,61085,10918,22062,6942,6639,56743,57470,98990,95787,90824,89156,88885,93690,89582,91579,54685,67675,42968,59297,10439,20944,809164,761212,134763,128686,159061,144718,87068,592,611,0
2021/09/09,0,8836,8451,62941,63741,105208,102480,96032,95326,93316,98802,93179,95187,56368,69770,44157,61056,10908,22041,6838,6540,56485,57245,98731,95535,90591,88923,88724,93535,89437,91490,54642,67623,42947,59268,10433,20938,807158,759778,134658,128502,159057,144642,86395,592,608,0
2021/09/08,0,8775,8400,62712,63501,104979,102241,95836,95101,93144,98628,93062,95055,56332,69703,44123,61017,10895,22017,6807,6510,56321,57083,98534,95325,90424,88723,88562,93387,89317,91384,54602,67560,42912,59228,10421,20904,805640,758734,134548,128351,159045,144555,85757,592,607,0
2021/09/07,0,8725,8347,62467,63282,104752,101998,95647,94909,93000,98486,92961,94974,56298,69654,44094,60961,10886,21995,6761,6474,56125,56915,98313,95130,90235,88560,88432,93277,89220,91293,54560,67513,42888,59197,10416,20885,804131,757647,134442,128223,159039,144425,85293,592,606,0
2021/09/06,0,8683,8304,62253,63100,104542,101820,95505,94748,92878,98352,92873,94898,56240,69595,44072,60931,10879,21962,6718,6437,55951,56744,98110,94962,90064,88403,88303,93147,89121,91211,54505,67459,42868,59153,10406,20860,802856,756520,134349,128088,159028,144338,84871,592,605,0
2021/09/05,0,8621,8255,62031,62888,104369,101632,95345,94578,92748,98235,92795,94830,56211,69554,44062,60910,10874,21954,6665,6381,55744,56540,97912,94760,89872,88236,88158,93019,89035,91123,54455,67409,42851,59130,10401,20844,801632,755337,134268,127914,159024,144243,84438,591,603,0
2021/09/04,0,8570,8224,61908,62776,104279,101534,95243,94491,92691,98166,92759,94804,56201,69543,44055,60900,10874,21953,6637,6337,55617,56424,97787,94631,89755,88136,88092,92938,88986,91090,54440,67398,42845,59119,10401,20843,801025,754679,134219,127793,159020,144224,84177,591,603,0
2021/09/03,0,8492,8149,61709,62588,104099,101376,95091,94342,92584,98052,92686,94753,56172,69514,44047,60885,10871,21944,6570,6271,55406,56235,97583,94413,89563,87940,87944,92765,88894,91010,54407,67364,42833,59100,10397,20839,799882,753417,134163,127564,159014,144186,83765,591,602,0
2021/09/02,0,8370,8057,61438,62336,103836,101128,94885,94113,92390,97879,92564,94650,56123,69457,44024,60850,10866,21922,6470,6189,55132,55970,97279,94129,89311,87662,87719,92552,88749,90893,54360,67282,42802,59049,10387,20802,798165,751725,134051,127210,159002,144063,83139,591,600,0
2021/09/01,0,8305,7973,61221,62120,103628,100952,94736,93955,92268,97746,92455,94574,56075,69404,44006,60826,10858,21904,6415,6126,54872,55747,97047,93904,89112,87444,87542,92386,88607,90781,54295,67191,42765,59007,10379,20782,796866,750263,133973,126950,158987,143943,82650,590,596,0
2021/08/31,0,8223,7896,61008,61864,103418,100763,94555,93792,92143,97626,92328,94491,56027,69349,43980,60787,10847,21888,6353,6057,54619,55482,96772,93649,88891,87205,87384,92224,88442,90674,54245,67117,42739,58951,10371,20763,795457,748745,133893,126642,158976,143828,82129,590,594,0
2021/08/30,0,8127,7820,60799,61676,103234,100613,94429,93655,92024,97523,92256,94411,55993,69317,43964,60753,10842,21872,6281,5992,54364,55285,96522,93411,88674,86976,87203,92076,88313,90547,54187,67038,42697,58888,10355,20734,794321,747289,133834,126328,158969,143682,81653,590,591,0
2021/08/29,0,8051,7742,60522,61432,102994,100416,94242,93478,91885,97405,92166,94318,55947,69266,43940,60723,10840,21863,6173,5882,54011,54972,96198,93117,88382,86713,86968,91881,88159,90419,54117,66961,42667,58847,10349,20717,792945,745355,133743,125993,158952,143536,81059,590,590,0
2021/08/28,0,7994,7676,60382,61319,102886,100304,94141,93394,91800,97331,92120,94288,55933,69253,43932,60719,10839,21861,6133,5815,53830,54822,96036,92981,88250,86601,86857,91793,88091,90376,54100,66941,42658,58840,10348,20716,792320,744532,133704,125887,158948,143510,80669,590,590,0
2021/08/27,0,7929,7590,60198,61122,102717,100133,93998,93262,91686,97225,92032,94227,55910,69222,43923,60702,10838,21858,6054,5744,53583,54572,95738,92701,88024,86390,86679,91633,87981,90275,54056,66903,42643,58814,10343,20713,791320,742930,133640,125686,158911,143473,80170,590,587,0
2021/08/26,0,7840,7489,59956,60874,102486,99913,93777,93035,91507,97041,91924,94129,55858,69156,43890,60674,10832,21846,5980,5676,53237,54283,95369,92348,87685,86073,86441,91365,87821,90140,53989,66814,42596,58770,10336,20701,789809,740973,133542,125274,158888,143338,79457,590,582,0
2021/08/25,0,7767,7399,59721,60674,102307,99773,93625,92851,91383,96918,91809,94048,55817,69102,43858,60630,10827,21823,5908,5615,52924,54029,95055,92092,87455,85826,86238,91178,87688,90012,53921,66730,42549,58703,10330,20671,788574,739222,133460,124962,158877,143266,78893,587,581,0
2021/08/24,0,7717,7346,59498,60456,102118,99597,93458,92687,91270,96789,91721,93973,55779,69049,43830,60587,10821,21798,5863,5547,52596,53768,94698,91807,87152,85569,86028,90983,87535,89851,53835,66632,42502,58636,10322,20649,787424,737388,133369,124657,158870,143044,78304,586,580,0
2021/08/23,0,7661,7292,59287,60245,101946,99436,93326,92526,91174,96704,91644,93885,55741,69004,43801,60562,10817,21779,5799,5485,52270,53494,94352,91523,86906,85291,85831,90808,87400,89721,53755,66539,42468,58583,10315,20631,786252,735458,133296,124368,158860,142869,77896,585,580,0
2021/08/22,0,7589,7237,59092,60061,101739,99273,93167,92389,91078,96587,91562,93817,55703,68956,43787,60537,10811,21765,5717,5402,51895,53140,93946,91115,86590,84986,85592,90578,87227,89593,53673,66432,42436,58522,10307,20610,785210,733106,133192,124054,158847,142651,77375,585,575,0
2021/08/21,0,7534,7199,58954,59937,101604,99169,93061,92283,90979,96525,91504,93781,55682,68934,43779,60520,10809,21762,5524,5215,51559,52838,93776,90965,86419,84828,85447,90450,87141,89529,53641,66407,42426,58506,10306,20604,784523,731569,133119,123825,158845,142609,77003,585,575,0
2021/08/20,0,7482,7147,58799,59759,101431,99012,92910,92145,90860,96398,91424,93719,55658,68906,43768,60503,10807,21757,5400,5114,51223,52485,93510,90690,86154,84592,85231,90245,87007,89417,53609,66366,42403,58482,10299,20597,783543,729583,133069,123614,158839,142543,76509,584,575,0
2021/08/19,0,7415,7086,58544,59525,101142,98780,92698,91952,90699,96232,91296,93615,55613,68845,43743,60472,10800,21743,5283,4989,50778,52042,93070,90277,85744,84176,84917,89929,86793,89229,53534,66257,42364,58420,10289,20579,782151,726839,132935,123166,158831,142334,75759,583,572,0
2021/08/18,0,7351,7031,58352,59362,100948,98597,92548,91786,90556,96105,91194,93518,55546,68779,43714,60427,10790,21723,5187,4887,50417,51665,92686,89943,85420,83842,84635,89678,86601,89057,53418,66141,42293,58326,10274,20549,780963,724407,132845,122772,158824,142096,75172,582,572,0
2021/08/17,0,7289,6980,58160,59199,100751,98419,92379,91634,90431,95972,91096,93426,55506,68731,43689,60399,10788,21708,5066,4752,49918,51235,92234,89522,85014,83479,84306,89381,86392,88854,53315,66015,42234,58249,10268,20525,779824,721360,132741,122361,158811,141808,74659,581,571,0
2021/08/16,0,7229,6914,57975,59016,100546,98243,92226,91473,90289,95851,90979,93325,55451,68668,43659,60347,10781,21694,4855,4569,49345,50645,91761,89063,84542,83075,83972,89080,86162,88643,53205,65897,42175,58170,10259,20487,778626,717771,132650,121919,158804,141581,74064,581,570,0
2021/08/15,0,7163,6866,57751,58824,100357,98058,92064,91329,90166,95743,90890,93262,55414,68626,43639,60317,10777,21687,4456,4168,48215,49494,91114,88368,83982,82528,83573,88687,85873,88435,53099,65772,42130,58111,10250,20468,777521,711912,132538,121289,158796,141398,73556,581,568,0
2021/08/14,0,7130,6833,57630,58734,100215,97955,91955,91252,90077,95675,90838,93218,55398,68609,43634,60310,10776,21686,4427,4145,48058,49348,90880,88192,83763,82318,83446,88586,85802,88391,53071,65741,42121,58100,10249,20466,776986,711078,132477,120963,158791,141347,73149,581,567,0
2021/08/13,0,7083,6788,57475,58598,100056,97826,91823,91110,89967,95561,90757,93154,55367,68558,43620,60285,10774,21679,4367,4084,47746,49024,90395,87782,83357,81935,83181,88351,85629,88247,53027,65673,42099,58076,10246,20454,776137,708816,132418,120406,158784,141266,72622,578,563,0
2021/08/12,0,7048,6738,57265,58432,99836,97645,91642,90942,89820,95414,90661,93073,55328,68505,43593,60251,10766,21662,4316,4021,47324,48625,89738,87208,82767,81384,82803,88015,85397,88062,52951,65569,42045,58017,10236,20436,775045,705799,132314,119568,158772,141016,71970,578,561,0
2021/08/11,0,7013,6683,57074,58258,99623,97464,91476,90800,89686,95296,90551,92970,55275,68445,43561,60212,10756,21647,4242,3972,46901,48158,89106,86546,82178,80874,82461,87706,85126,87815,52861,65424,41972,57892,10217,20387,773895,702576,132216,118611,158749,140679,71413,575,559,0
2021/08/10,0,6952,6634,56886,58091,99398,97308,91319,90647,89558,95178,90465,92889,55232,68397,43545,60172,10752,21634,4177,3907,46453,47672,88456,85908,81569,80327,82042,87320,84873,87595,52741,65309,41911,57808,10204,20356,772816,699162,132118,117670,158730,140361,70876,575,559,0
2021/08/09,0,6901,6575,56713,57931,99202,97149,91161,90508,89410,95075,90348,92823,55190,68346,43520,60137,10745,21619,4108,3828,45882,47095,87617,85220,80879,79736,81626,86965,84574,87364,52627,65175,41855,57707,10190,20313,771755,695260,132044,116613,158719,140013,70320,573,555,0
2021/08/08,0,6830,6506,56487,57742,98989,96952,90979,90339,89273,94953,90252,92747,55134,68297,43494,60101,10738,21596,4052,3767,45276,46473,86542,84267,79974,78918,81075,86485,84237,87063,52490,65020,41790,57616,10177,20285,770512,690069,131929,115428,158697,139698,69758,570,554,0
2021/08/07,0,6786,6455,56342,57620,98845,96836,90846,90238,89180,94894,90189,92704,55114,68270,43491,60090,10735,21591,3590,3392,44434,45577,86196,83922,79492,78479,80711,86133,84053,86916,52426,64936,41769,57580,10172,20276,769835,686308,131867,114281,158691,139593,69320,570,552,0
2021/08/06,0,6730,6405,56148,57467,98609,96650,90691,90108,89052,94778,90090,92632,55072,68240,43482,60063,10732,21587,3207,2994,43510,44679,85719,83447,78904,77921,80320,85745,83861,86768,52374,64870,41743,57549,10164,20263,768849,682304,131768,113002,158683,139454,68727,566,551,0
2021/08/05,0,6661,6333,55824,57211,98300,96373,90422,89882,88836,94579,89917,92494,55006,68148,43450,60011,10723,21569,2690,2545,42254,43499,84969,82753,78119,77111,79717,85175,83499,86463,52240,64708,41683,57446,10149,20230,767145,676659,131639,111357,158668,138906,67780,564,548,0
2021/08/04,0,6582,6283,55573,57018,98021,96154,90225,89715,88691,94437,89796,92392,54952,68097,43413,59964,10719,21559,2617,2484,41759,42993,83716,81694,76758,75966,79228,84717,83180,86213,52097,64569,41625,57358,10133,20204,765830,671418,131532,109848,158654,138429,67069,563,547,0
2021/08/03,0,6516,6217,55314,56820,97786,95961,90047,89550,88548,94288,89650,92268,54873,68015,43375,59906,10711,21551,2563,2441,41313,42553,82470,80550,75330,74774,78619,84149,82628,85721,51881,64363,41524,57202,10120,20168,764436,665555,131427,108147,158630,137723,66398,562,546,0
2021/08/02,0,6453,6154,55070,56617,97525,95736,89821,89373,88379,94142,89509,92153,54790,67939,43342,59853,10708,21531,2512,2375,40820,42044,81135,79430,73771,73561,77985,83584,82083,85235,51710,64154,41449,57081,10103,20134,762987,659410,131277,106383,158607,137111,65719,562,543,0
2021/08/01,0,6385,6069,54799,56348,97253,95469,89582,89195,88173,93995,89343,92041,54721,67853,43305,59801,10701,21524,2432,2320,40298,41539,79840,78346,72353,72455,77083,82830,81491,84766,51520,63915,41362,56976,10092,20110,761366,653194,131080,104475,158581,136496,65027,558,536,0
2021/07/31,0,6349,6031,54675,56254,97131,95374,89476,89128,88081,93924,89298,92004,54708,67841,43299,59797,10701,21523,1907,1871,39333,40507,79384,77901,71809,71902,76699,82501,81376,84670,51500,63879,41346,56965,10092,20107,760876,648483,130910,103600,158578,136403,64727,558,536,0
2021/07/30,0,6295,5994,54497,56104,96970,95195,89317,88974,87948,93808,89213,91934,54671,67811,43286,59779,10699,21521,1438,1421,38312,39438,78672,77243,71051,71164,76179,81971,80971,84345,51423,63790,41312,56905,10086,20094,759958,642231,130594,102464,158571,136194,64391,557,535,0
2021/07/29,0,6243,5935,54255,55914,96708,94969,89104,88760,87772,93630,89072,91805,54610,67743,43263,59737,10690,21500,951,954,37059,38189,77609,76366,69996,70208,75365,81202,80429,83910,51287,63623,41244,56809,10069,20067,758688,634406,130106,100907,158551,135627,63864,556,533,0
2021/07/28,0,6206,5883,54046,55737,96498,94759,88949,88576,87657,93488,88960,91707,54548,67667,43229,59688,10681,21469,909,904,36435,37571,76439,75384,68711,69098,74600,80478,79932,83446,51138,63412,41175,56704,10052,20025,757479,627995,129658,99483,158535,134830,63575,556,530,0
2021/07/27,0,6156,5841,53811,55508,96232,94541,88764,88387,87498,93330,88834,91608,54492,67588,43187,59625,10667,21421,847,848,35769,36796,74968,74122,67257,67876,73730,79625,79386,82922,50962,63199,41093,56582,10026,19983,756029,620617,129226,98027,158512,133596,63223,555,528,0
2021/07/26,0,6099,5788,53590,55295,95985,94344,88561,88215,87331,93192,88705,91502,54428,67509,43158,59568,10660,21399,791,789,34990,35943,73438,72779,65883,66633,72687,78623,78789,82381,50784,62980,41014,56432,10005,19938,754656,612460,128801,96498,158491,132512,62883,553,526,0
2021/07/25,0,6061,5744,53379,55088,95727,94109,88383,88020,87169,93055,88595,91403,54373,67440,43131,59523,10650,21364,679,681,34284,35172,72088,71568,64768,65616,71686,77704,78311,81926,50657,62787,40949,56343,9999,19903,753215,605447,128525,94938,158467,131702,62510,552,524,0
2021/07/24,0,5972,5686,53100,54788,95416,93798,88135,87808,86992,92897,88494,91321,54344,67406,43119,59500,10650,21358,630,630,33766,34667,71213,70864,64101,65056,70807,77001,78106,81774,50601,62744,40927,56317,9999,19901,751325,600980,128469,94001,158466,131573,62026,552,524,0
2021/07/23,0,5919,5630,52827,54513,95010,93508,87831,87587,86810,92717,88352,91226,54308,67358,43111,59482,10647,21352,577,585,33222,33998,70146,69996,63310,64376,69899,76146,77702,81442,50524,62644,40895,56278,9992,19886,749246,595274,128396,92841,158460,131395,61588,552,520,0
2021/07/22,0,5848,5568,52410,54109,94525,93058,87442,87248,86499,92413,88139,91035,54223,67264,43082,59421,10639,21326,501,522,32505,33254,68823,68993,62257,63496,68280,74787,77041,80922,50370,62431,40802,56162,9971,19846,746173,588748,128164,90087,158433,130626,60983,550,519,0
2021/07/21,0,5794,5514,52034,53717,94085,92637,87132,86945,86245,92167,87965,90844,54141,67175,43023,59353,10628,21298,451,464,31880,32591,67481,67945,61163,62595,66237,73095,76131,80172,50081,62123,40641,55974,9947,19788,743337,582411,127927,85761,158402,129532,60536,549,519,0
2021/07/20,0,5735,5451,51645,53316,93621,92166,86762,86619,85976,91909,87739,90646,54047,67038,42973,59294,10621,21273,404,420,31206,31922,66004,66743,60029,61631,65055,72033,75512,79614,49872,61885,40534,55814,9923,19725,740340,575304,127706,84066,158348,128493,59944,547,519,0
2021/07/19,0,5658,5377,51170,52852,93145,91682,86393,86283,85724,91691,87533,90464,53952,66915,42937,59216,10604,21238,361,367,30653,31326,64834,65681,59111,60766,63896,70996,74908,79093,49694,61689,40443,55667,9895,19681,737046,569488,127478,82250,158313,127301,59504,547,518,0
2021/07/18,0,5589,5306,50341,52035,92062,90622,85660,85664,85243,91256,87241,90172,53844,66767,42873,59120,10594,21207,324,322,30103,30735,63640,64599,58187,59851,62716,69969,74357,78592,49542,61524,40384,55583,9883,19652,730551,563620,127147,80221,158296,126493,59112,544,517,0
2021/07/17,0,5416,5119,49989,51701,91915,90488,85462,85504,85082,91117,87132,90090,53823,66740,42862,59108,10593,21204,272,267,29708,30343,62990,63993,57625,59426,61959,69230,74052,78350,49431,61406,40345,55525,9873,19641,729370,560564,126971,79253,158290,125879,58223,544,517,0
2021/07/16,0,5316,5028,49664,51403,91646,90257,85211,85301,84886,90933,86994,89980,53780,66706,42844,59095,10590,21199,237,232,29195,29828,62042,63068,56778,58736,60905,68187,73553,77928,49269,61215,40298,55456,9868,19632,727969,555554,126800,77931,158285,125138,57290,542,514,0
2021/07/15,0,5181,4894,49180,50985,91239,89870,84853,84916,84581,90652,86771,89810,53696,66614,42790,59026,10580,21171,187,199,28458,29184,60714,61995,55642,57745,59485,66870,72812,77339,49034,60951,40206,55324,9852,19577,725462,549666,126379,75718,158250,123457,56221,538,512,0
2021/07/14,0,5075,4780,48821,50605,90936,89572,84558,84598,84332,90411,86570,89653,53604,66504,42732,58938,10563,21140,170,177,27915,28605,59616,60991,54667,56897,58607,66013,72201,76751,48762,60671,40100,55148,9829,19534,723273,544199,126019,74792,158207,121757,55397,537,509,0
2021/07/13,0,4963,4663,48410,50221,90534,89217,84249,84287,84060,90148,86362,89484,53492,66396,42676,58874,10557,21119,153,167,27240,27917,58244,59796,53469,55907,57614,65098,71474,76105,48480,60342,39970,54969,9797,19482,720875,537804,125646,73665,158150,119703,54545,537,507,0
2021/07/12,0,4793,4493,47848,49700,90142,88873,83852,83959,83808,89880,86170,89321,53409,66298,42629,58811,10545,21104,144,159,26596,27249,56744,58439,52181,54838,56386,63956,70724,75475,48101,59907,39794,54744,9756,19417,718116,530456,125277,72639,158087,117349,53660,536,506,0
2021/07/11,0,4398,4119,46895,48771,89705,88434,83435,83571,83494,89590,85973,89170,53318,66200,42603,58756,10534,21087,131,150,25988,26675,55358,57182,50881,53787,55339,62920,70126,74922,47750,59518,39670,54568,9732,19375,714116,523790,124802,71630,158049,115554,52595,532,503,0
2021/07/10,0,4385,4104,46559,48417,89249,87949,83101,83258,83386,89490,85907,89112,53297,66176,42594,58743,10533,21083,128,142,25497,26133,54261,56225,50017,53200,54736,62353,69908,74731,47382,59098,39570,54463,9727,19364,713429,519446,124334,71544,157870,114223,51219,531,503,0
2021/07/09,0,4364,4092,46130,47971,88624,87385,82717,82912,83133,89297,85790,89019,53261,66147,42587,58730,10529,21074,122,127,24783,25351,52930,54983,49070,52311,53946,61499,69476,74321,47021,58688,39481,54371,9720,19352,711980,513206,123749,71137,157706,112868,49839,528,502,0
2021/07/08,0,4335,4064,45571,47461,87755,86667,82171,82391,82878,89047,85595,88864,53190,66077,42555,58683,10518,21058,114,110,23780,24391,50973,53398,47691,51153,52808,60364,68778,73680,46496,58130,39344,54207,9692,19284,709799,505394,122851,69857,157418,110328,48315,524,499,0
2021/07/07,0,4312,4037,44985,46860,86909,85895,81606,81904,82594,88749,85383,88698,53108,65976,42513,58619,10510,21038,102,95,22880,23469,49011,51704,46172,50015,51563,59178,68072,73142,45758,57386,39147,53969,9658,19225,707231,497159,121850,68744,157163,107211,46934,523,498,0
2021/07/06,0,4279,4016,44435,46332,86041,85150,80987,81306,82218,88415,85204,88520,53016,65894,42476,58557,10500,21012,93,85,22032,22587,46995,49911,44774,48763,50278,57832,67323,72419,44923,56609,38959,53729,9640,19170,704525,488111,120833,67659,156865,104237,45618,522,497,0
2021/07/05,0,4257,3980,43262,45325,84516,84038,80260,80677,81757,87991,84922,88249,52898,65753,42425,58479,10486,20984,82,73,20831,21502,45025,48303,43757,47799,49246,56867,66625,71797,44158,55742,38787,53505,9615,19130,701127,482072,119776,66789,156502,101146,42341,518,496,0
2021/07/04,0,4229,3957,41895,44091,82872,82724,79533,80068,81281,87558,84645,88045,52804,65624,42380,58425,10473,20955,79,66,19473,20280,43226,46777,43055,47055,48425,56010,66042,71227,43410,54884,38622,53312,9595,19082,697953,477367,118625,65850,156081,98521,38389,516,493,0
2021/07/03,0,3761,3542,40303,42519,81998,82065,79045,79581,80837,87083,84427,87871,52735,65524,42361,58371,10470,20949,75,65,18659,19581,42303,46079,42636,46677,48018,55610,65876,71059,42820,54152,38559,53211,9588,19072,694149,475408,117318,65747,155998,96926,35466,516,493,0
2021/07/02,0,3207,2971,38740,41009,81256,81335,78368,78865,80314,86575,84184,87666,52684,65437,42333,58324,10457,20936,67,57,17881,18838,41142,45115,41894,45966,47175,54821,65349,70606,41868,52945,38429,53021,9572,19054,689057,470270,115915,65275,155848,94426,33338,508,491,0
2021/07/01,0,2557,2425,37014,39327,80272,80456,77525,78027,79611,85938,83867,87381,52558,65280,42269,58221,10439,20906,56,44,16986,17881,39592,43868,40680,44892,45861,53685,64598,70019,40973,51803,38277,52809,9555,19022,682660,463758,114189,63619,155628,91641,31094,507,489,0
2021/06/30,0,2515,2395,35989,38294,78428,78947,75824,76540,78967,85386,83582,87087,52427,65119,42209,58124,10427,20879,47,33,15936,16886,37914,42635,39480,43784,44704,52615,63837,69381,40420,51113,38158,52609,9533,18986,676755,457560,112454,62277,155420,89740,28008,507,486,0
2021/06/29,0,2478,2363,35143,37371,76822,77447,74210,75131,78166,84668,83032,86592,52242,64895,42135,57992,10410,20842,34,24,15095,15960,36603,41479,38565,42953,43479,51553,63115,68792,39705,50169,38021,52389,9511,18942,670337,452307,110581,60443,155151,87788,25368,507,483,0
2021/06/28,0,2436,2332,34309,36541,75204,76028,72525,73738,77142,83880,82425,86092,52065,64668,42057,57886,10397,20810,25,19,14338,15189,35545,40446,37734,42221,42347,50552,62456,68239,38823,49077,37853,52164,9491,18897,663817,447393,108622,58922,154554,85578,23041,506,482,0
2021/06/27,0,2421,2317,33565,35782,73638,74655,71118,72527,75748,82758,81744,85535,51866,64451,41992,57768,10387,20781,20,19,13693,14543,34574,39676,37074,41618,41405,49695,61912,67791,37946,48037,37701,51984,9476,18866,657589,443432,106689,58144,153600,83302,20674,505,478,0
2021/06/26,0,1783,1710,32518,34663,73269,74327,70652,72066,75454,82447,81653,85457,51846,64424,41977,57758,10386,20778,20,18,13498,14330,33902,39126,36426,41193,40880,49360,60918,66780,36950,46902,37532,51772,9462,18833,652761,437413,105749,58089,153596,81362,20562,504,476,0
