Datum,0,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2,0
2021/09/11,0,1612,1503,9447,8882,10564,9940,13193,13648,17272,17680,20572,20578,16360,17031,9105,11075,2938,5646,1275,1144,8775,8282,10109,9360,12728,13051,16721,17068,20074,20037,16050,16715,8933,10870,2865,5505,148419,142189,19876,19385,27957,27182,10791,15,15,0
2021/09/10,0,1611,1502,9443,8878,10555,9931,13180,13643,17267,17673,20570,20574,16359,17030,9105,11075,2938,5646,1274,1143,8771,8279,10102,9351,12716,13045,16715,17063,20071,20033,16050,16714,8933,10869,2865,5505,148389,142167,19875,19379,27957,27182,10756,15,15,0
2021/09/09,0,1608,1497,9427,8871,10544,9918,13166,13626,17251,17664,20555,20562,16356,17029,9103,11071,2937,5643,1271,1139,8761,8273,10095,9341,12710,13031,16697,17056,20059,20023,16048,16712,8931,10862,2864,5503,148305,142112,19873,19379,27957,27181,10689,15,15,0
2021/09/08,0,1570,1449,9383,8812,10513,9879,13138,13588,17217,17638,20536,20542,16340,17015,9099,11065,2937,5641,1269,1132,8737,8256,10076,9325,12690,13014,16681,17047,20043,20015,16041,16706,8930,10858,2864,5503,147891,141979,19872,19374,27957,27181,10638,15,15,0
2021/09/07,0,1552,1424,9363,8790,10494,9860,13128,13578,17208,17626,20531,20537,16335,17012,9098,11060,2936,5639,1269,1130,8729,8249,10068,9323,12682,13012,16677,17038,20039,20012,16041,16704,8930,10855,2864,5503,147716,141937,19870,19372,27957,27177,10624,15,15,0
2021/09/06,0,1539,1412,9339,8766,10473,9839,13118,13564,17196,17611,20522,20521,16333,17009,9096,11060,2935,5639,1266,1130,8723,8239,10060,9316,12677,13003,16669,17032,20034,20005,16039,16704,8927,10852,2864,5502,147540,141878,19869,19369,27955,27176,10604,15,15,0
2021/09/05,0,1536,1409,9331,8756,10465,9834,13113,13558,17193,17604,20516,20518,16329,17006,9096,11059,2935,5639,1264,1122,8715,8233,10053,9306,12671,12997,16663,17026,20026,20003,16037,16702,8927,10851,2864,5502,147489,141825,19869,19369,27955,27173,10580,15,15,0
2021/09/04,0,1535,1409,9330,8753,10464,9834,13112,13557,17193,17604,20514,20516,16329,17006,9096,11059,2935,5639,1263,1122,8715,8233,10052,9304,12670,12997,16662,17025,20025,20003,16037,16702,8927,10851,2864,5502,147482,141819,19866,19369,27955,27173,10578,15,15,0
2021/09/03,0,1525,1395,9308,8734,10451,9823,13107,13547,17178,17592,20502,20506,16325,17000,9095,11054,2935,5636,1263,1121,8699,8221,10040,9296,12663,12990,16646,17015,20022,19995,16033,16695,8926,10847,2864,5499,147378,141767,19862,19367,27955,27173,10513,15,15,0
2021/09/02,0,1514,1386,9255,8703,10391,9772,13032,13489,17128,17555,20443,20463,16293,16973,9085,11043,2934,5631,1255,1116,8655,8196,9981,9252,12593,12940,16602,16982,19962,19954,16001,16672,8919,10839,2864,5494,147250,141708,19861,19363,27954,27171,10020,15,15,0
2021/09/01,0,1510,1369,9235,8689,10372,9760,13020,13476,17116,17541,20433,20459,16289,16967,9078,11039,2934,5629,1244,1108,8638,8176,9966,9235,12583,12929,16589,16971,19946,19944,15996,16667,8916,10833,2864,5492,147139,141574,19841,19361,27954,27170,9977,15,15,0
2021/08/31,0,1494,1351,9221,8663,10361,9748,13009,13469,17111,17529,20426,20451,16284,16963,9076,11034,2934,5629,1231,1094,8622,8158,9960,9223,12568,12918,16578,16966,19944,19937,15992,16665,8915,10830,2864,5492,146985,141448,19840,19358,27954,27167,9969,15,15,0
2021/08/30,0,1473,1335,9204,8642,10347,9732,12998,13454,17098,17509,20414,20441,16280,16960,9073,11032,2934,5628,1223,1082,8598,8144,9946,9211,12557,12898,16565,16949,19936,19930,15987,16659,8913,10825,2862,5490,146821,141312,19840,19354,27951,27158,9936,15,15,0
2021/08/29,0,1472,1334,9202,8636,10340,9723,12996,13450,17089,17504,20409,20435,16277,16955,9073,11032,2934,5627,1222,1079,8595,8138,9937,9199,12552,12892,16557,16944,19932,19927,15984,16652,8912,10825,2862,5489,146803,141290,19840,19353,27951,27152,9888,15,15,0
2021/08/28,0,1471,1334,9199,8632,10340,9722,12995,13449,17089,17503,20408,20434,16277,16955,9073,11032,2934,5627,1221,1077,8591,8138,9936,9199,12551,12891,16557,16943,19931,19926,15984,16652,8912,10825,2862,5489,146795,141285,19840,19351,27951,27152,9882,15,15,0
2021/08/27,0,1461,1323,9186,8625,10335,9716,12991,13447,17086,17497,20403,20429,16276,16953,9072,11032,2934,5627,1216,1071,8582,8131,9933,9194,12545,12888,16555,16936,19930,19925,15983,16651,8911,10824,2862,5489,146721,141240,19840,19349,27951,27147,9875,15,15,0
2021/08/26,0,1458,1322,9179,8621,10328,9710,12983,13446,17083,17495,20401,20424,16273,16950,9069,11027,2933,5627,1213,1069,8573,8120,9925,9188,12537,12885,16550,16934,19928,19920,15980,16647,8908,10821,2861,5489,146700,141209,19838,19349,27951,27141,9834,15,15,0
2021/08/25,0,1444,1297,9072,8565,10242,9637,12895,13373,16965,17412,20305,20367,16226,16913,9054,11006,2928,5616,1201,1061,8480,8066,9842,9126,12446,12820,16445,16861,19840,19865,15936,16609,8894,10801,2856,5476,146462,141062,19837,19348,27951,27139,9061,15,15,0
2021/08/24,0,1425,1272,9040,8535,10228,9616,12866,13344,16934,17377,20291,20351,16211,16903,9049,11000,2928,5613,1196,1052,8457,8053,9825,9114,12430,12809,16434,16846,19833,19855,15930,16605,8894,10799,2856,5475,146172,140944,19835,19346,27951,27139,9019,15,15,0
2021/08/23,0,1408,1247,8998,8497,10213,9597,12834,13323,16915,17359,20274,20326,16198,16891,9038,10993,2927,5607,1195,1046,8432,8036,9799,9095,12415,12803,16422,16837,19822,19839,15924,16597,8890,10794,2855,5472,145904,140845,19835,19345,27951,27119,8949,15,15,0
2021/08/22,0,1408,1247,8988,8492,10206,9590,12833,13319,16910,17353,20271,20323,16195,16887,9034,10993,2927,5606,1194,1045,8416,8030,9791,9084,12411,12798,16419,16830,19820,19835,15921,16592,8886,10792,2855,5471,145889,140816,19835,19342,27951,27116,8901,15,15,0
2021/08/21,0,1408,1246,8983,8492,10204,9588,12830,13317,16909,17353,20270,20322,16195,16887,9034,10993,2927,5606,1192,1042,8295,7949,9691,8989,12324,12689,16327,16760,19764,19792,15901,16577,8883,10781,2854,5469,145883,140810,19830,18445,27951,27115,8894,15,15,0
2021/08/20,0,1407,1244,8975,8490,10196,9580,12823,13306,16906,17351,20263,20317,16193,16887,9034,10991,2926,5605,1043,901,7938,7623,9541,8829,12179,12548,16204,16652,19656,19696,15862,16528,8871,10757,2852,5468,145848,138715,19830,18445,27951,27114,8859,15,15,0
2021/08/19,0,1402,1242,8964,8484,10189,9571,12814,13300,16901,17349,20258,20315,16192,16885,9034,10990,2926,5604,924,788,7677,7354,9413,8723,12035,12429,16110,16547,19559,19609,15820,16480,8860,10738,2851,5460,145806,136989,19827,18437,27950,27105,8831,15,15,0
2021/08/18,0,1378,1210,8918,8448,10163,9540,12786,13264,16870,17325,20232,20286,16179,16871,9028,10984,2922,5599,923,787,7664,7344,9402,8715,12021,12413,16096,16538,19551,19600,15814,16473,8856,10734,2848,5457,145497,136943,19814,18436,27947,27104,8738,15,15,0
2021/08/17,0,1353,1197,8882,8416,10148,9519,12770,13240,16855,17303,20209,20264,16171,16861,9026,10977,2920,5594,918,785,7651,7329,9385,8707,12010,12405,16089,16528,19540,19594,15807,16467,8855,10732,2847,5455,145252,136873,19811,18431,27946,27098,8689,15,13,0
2021/08/16,0,1330,1179,8845,8390,10129,9500,12746,13214,16845,17286,20189,20249,16166,16849,9022,10976,2919,5594,917,785,7642,7317,9369,8704,12000,12399,16086,16521,19531,19587,15804,16464,8855,10732,2847,5455,145018,136830,19809,18427,27946,27097,8648,15,13,0
2021/08/15,0,1314,1162,8826,8370,10116,9486,12730,13201,16833,17277,20175,20236,16160,16843,9022,10971,2919,5594,915,784,7630,7307,9352,8688,11986,12388,16078,16513,19525,19581,15795,16460,8854,10729,2847,5455,144872,136771,19808,18422,27944,27077,8604,15,13,0
2021/08/14,0,1313,1162,8826,8370,10115,9486,12729,13199,16833,17276,20174,20234,16160,16843,9022,10971,2919,5594,796,668,7313,7017,9208,8521,11813,12223,15960,16383,19431,19494,15768,16436,8845,10716,2847,5451,144866,134788,19808,18420,27944,27068,8601,15,13,0
2021/08/13,0,1308,1160,8814,8362,10105,9478,12716,13188,16817,17267,20166,20226,16157,16838,9020,10970,2918,5594,635,523,6926,6657,9038,8363,11605,12006,15741,16203,19290,19371,15734,16397,8834,10702,2845,5447,144837,132311,19808,18420,27944,27065,8508,15,13,0
2021/08/12,0,1307,1160,8813,8359,10098,9472,12712,13188,16811,17257,20162,20221,16156,16834,9018,10968,2918,5594,631,521,6920,6649,9022,8355,11593,12003,15730,16196,19286,19365,15732,16392,8832,10701,2845,5447,144818,132273,19807,18416,27944,27047,8471,15,13,0
2021/08/11,0,1304,1156,8809,8352,10088,9465,12706,13184,16805,17253,20156,20219,16154,16831,9017,10968,2918,5593,627,520,6912,6638,9004,8344,11582,11999,15726,16189,19278,19359,15728,16388,8831,10701,2845,5445,144768,132206,19803,18409,27944,27033,8455,15,13,0
2021/08/10,0,1303,1156,8807,8350,10083,9458,12703,13179,16803,17251,20155,20214,16152,16829,9017,10967,2918,5593,609,512,6868,6590,8970,8327,11562,11977,15700,16177,19271,19349,15726,16386,8831,10699,2845,5445,144739,131955,19803,18406,27944,27026,8444,15,13,0
2021/08/09,0,1303,1154,8801,8347,10079,9449,12701,13176,16796,17249,20149,20214,16150,16829,9016,10967,2918,5593,603,508,6847,6567,8947,8307,11550,11966,15684,16165,19265,19345,15723,16385,8829,10698,2845,5445,144711,131818,19803,18403,27942,27017,8428,14,13,0
2021/08/08,0,1303,1153,8798,8341,10077,9445,12692,13173,16790,17245,20147,20211,16148,16825,9015,10965,2917,5592,602,506,6844,6556,8933,8300,11534,11957,15678,16156,19263,19340,15720,16381,8828,10696,2844,5444,144698,131773,19802,18395,27942,27013,8388,14,13,0
2021/08/07,0,1303,1145,8790,8334,10067,9438,12689,13167,16783,17241,20140,20206,16144,16820,9013,10964,2916,5592,425,359,6193,5986,8662,8078,11263,11725,15479,15982,19177,19264,15700,16357,8821,10688,2841,5443,144652,128686,19801,18382,27942,27012,8350,14,13,0
2021/08/06,0,1297,1144,8781,8322,10053,9426,12669,13148,16765,17229,20123,20195,16137,16812,9013,10961,2916,5591,422,358,6180,5971,8646,8064,11239,11703,15457,15964,19160,19253,15693,16350,8821,10685,2841,5442,144614,128630,19798,18375,27942,27010,8221,14,13,0
2021/08/05,0,1294,1142,8774,8314,10044,9417,12655,13139,16759,17226,20115,20191,16136,16812,9013,10960,2916,5591,420,353,5895,5735,8295,7766,10876,11426,15132,15726,18911,19084,15673,16325,8811,10678,2840,5441,144565,128533,19794,15669,27938,26978,8194,14,13,0
2021/08/04,0,1293,1139,8768,8310,10039,9415,12649,13135,16754,17224,20113,20188,16136,16812,9012,10959,2916,5590,418,351,5881,5728,8267,7756,10855,11414,15115,15720,18906,19079,15672,16322,8810,10678,2840,5441,144533,128433,19793,15662,27937,26963,8182,14,13,0
