Datum;BundeslandID;Bevölkerung;Name;EingetrageneImpfungen;EingetrageneImpfungenPro100;Teilgeimpfte;TeilgeimpftePro100;Vollimmunisierte;VollimmunisiertePro100;Gruppe_<15_M_1;Gruppe_<15_W_1;Gruppe_<15_D_1;Gruppe_15-24_M_1;Gruppe_15-24_W_1;Gruppe_15-24_D_1;Gruppe_25-34_M_1;Gruppe_25-34_W_1;Gruppe_25-34_D_1;Gruppe_35-44_M_1;Gruppe_35-44_W_1;Gruppe_35-44_D_1;Gruppe_45-54_M_1;Gruppe_45-54_W_1;Gruppe_45-54_D_1;Gruppe_55-64_M_1;Gruppe_55-64_W_1;Gruppe_55-64_D_1;Gruppe_65-74_M_1;Gruppe_65-74_W_1;Gruppe_65-74_D_1;Gruppe_75-84_M_1;Gruppe_75-84_W_1;Gruppe_75-84_D_1;Gruppe_>84_M_1;Gruppe_>84_W_1;Gruppe_>84_D_1;Gruppe_<15_M_2;Gruppe_<15_W_2;Gruppe_<15_D_2;Gruppe_15-24_M_2;Gruppe_15-24_W_2;Gruppe_15-24_D_2;Gruppe_25-34_M_2;Gruppe_25-34_W_2;Gruppe_25-34_D_2;Gruppe_35-44_M_2;Gruppe_35-44_W_2;Gruppe_35-44_D_2;Gruppe_45-54_M_2;Gruppe_45-54_W_2;Gruppe_45-54_D_2;Gruppe_55-64_M_2;Gruppe_55-64_W_2;Gruppe_55-64_D_2;Gruppe_65-74_M_2;Gruppe_65-74_W_2;Gruppe_65-74_D_2;Gruppe_75-84_M_2;Gruppe_75-84_W_2;Gruppe_75-84_D_2;Gruppe_>84_M_2;Gruppe_>84_W_2;Gruppe_>84_D_2;Gruppe_NichtZuordenbar;EingetrageneImpfungenBioNTechPfizer_1;EingetrageneImpfungenModerna_1;EingetrageneImpfungenAstraZeneca_1;EingetrageneImpfungenBioNTechPfizer_2;EingetrageneImpfungenModerna_2;EingetrageneImpfungenAstraZeneca_2;EingetrageneImpfungenJanssen;ImpfstoffNichtZugeordnet_1;ImpfstoffNichtZugeordnet_2
2021-07-24T23:59:59+02:00;6;1247077;Steiermark;1294945;103.8384158;734402;58.88986807;580628;46.55911383;1921;1824;0;28995;28421;1;46965;41890;3;48977;47760;1;60008;60432;0;70575;71412;0;52219;57773;0;36205;46919;0;11067;21034;0;142;131;0;13547;13031;0;27649;25365;3;30848;31309;1;48171;49432;0;62583;64198;0;49194;54419;0;34772;44926;0;10698;20209;0;0;533288;75736;105273;400019;63242;97260;20086;20;21
2021-07-24T23:59:59+02:00;7;760105;Tirol;794636;104.542925;444747;58.51125831;365187;48.04428336;1795;1561;0;20720;19918;1;30872;28313;2;31813;31809;3;37629;38145;1;41511;41919;1;27560;30773;0;19656;24644;0;5990;10111;0;162;169;0;10975;10638;0;20873;19714;1;25070;25504;2;32012;32832;1;37066;37883;0;25950;28927;0;18756;23358;0;5716;9578;0;0;307473;44524;77400;243205;42401;64256;15300;52;25
2021-07-24T23:59:59+02:00;8;399237;Vorarlberg;441811;110.6638413;229688;57.5317418;218722;54.78500239;1124;1028;0;11671;10906;0;14886;13488;0;16963;16712;0;20319;20354;0;21915;20945;0;14203;15369;0;9791;12002;0;2908;5104;0;857;817;0;10293;9626;0;13739;12326;0;15797;15523;0;19680;19649;0;21482;20466;0;13969;15103;0;9661;11827;0;2871;5036;0;0;165121;22416;35549;157954;19612;34547;6606;3;3
2021-07-24T23:59:59+02:00;9;1920949;Wien;1907487;99.29920055;1089074;56.69458169;879137;45.76576473;5943;5685;0;51582;52741;2;94474;93034;3;87675;87529;4;86338;92263;0;87804;90722;0;53590;66748;0;42715;59176;0;10325;20721;0;621;618;0;32639;33309;2;70569;70261;0;63688;64714;3;70163;76400;0;77434;81148;0;49869;62074;0;40547;55906;0;9750;19422;0;0;742473;127819;157919;593765;93392;131084;60778;139;118
2021-07-24T23:59:59+02:00;10;8932664;Österreich;9434770;105.6210107;5256049;58.84077807;4365702;48.87346037;22842;21072;1;234091;227157;7;347773;320585;14;369456;363521;11;436239;447140;4;493210;497314;1;341578;381908;0;241196;308576;0;71096;130012;0;4393;4170;0;138327;133505;3;249766;232580;8;281458;280854;8;371590;384638;4;440496;448502;0;321045;359128;0;230145;293660;0;67644;123031;0;1992;3755546;507209;805842;3031285;434717;712235;187085;471;380
2021-07-25T23:59:59+02:00;0;;KeineZuordnung;127897;;78570;;56587;;117;120;1;2746;2672;1;7703;5725;4;7640;5322;2;6932;7333;1;5274;5554;0;2764;2894;0;3286;3307;0;2744;5181;0;22;20;0;1628;1552;0;4876;3770;3;5322;3822;1;5178;5692;1;4141;4500;0;2099;2370;0;2434;2573;0;1981;3851;0;1998;53227;8233;9806;35946;6129;7212;7260;44;40
2021-07-25T23:59:59+02:00;1;296010;Burgenland;353437;119.4003581;195515;66.05013344;164659;55.62616128;1104;973;0;8353;7941;0;9738;9072;0;12244;12761;0;16410;16893;0;19716;19872;0;15920;16631;0;8875;10828;0;2805;5379;0;104;83;0;4133;4060;0;6829;6500;0;9197;9860;0;13974;14640;0;18260;18558;0;15369;16044;0;8617;10464;0;2740;5227;0;0;141320;19667;27784;116054;15363;26494;6742;7;6
2021-07-25T23:59:59+02:00;2;562089;Kärnten;574189;102.152684;313051;55.69420501;270851;48.18649716;777;699;0;11341;10807;0;15199;14221;0;18599;19092;0;25232;26556;1;31919;33143;0;24695;27603;0;16971;21665;0;5023;9508;0;75;77;0;6708;6339;0;10216;9953;0;14868;15464;0;22618;23916;1;29411;30597;0;23438;26190;0;16305;20763;0;4855;9057;0;0;226198;30642;46386;188207;28699;44184;9714;112;47
2021-07-25T23:59:59+02:00;3;1690879;Niederösterreich;1906741;112.7662594;1044312;61.76148619;891179;52.70507233;6203;5623;0;50125;47387;0;58577;54077;1;68427;69231;0;89808;92181;0;102102;101670;0;71133;77521;0;50256;61615;0;14080;24295;0;1983;1804;0;30998;29507;0;45070;41296;1;57804;58742;0;79799;82286;0;89109;89753;0;66619;72824;0;48070;58799;0;13538;23177;0;0;765544;68668;181324;639541;65545;157270;28782;26;41
2021-07-25T23:59:59+02:00;4;1495608;Oberösterreich;1476639;98.73168638;820072;54.83201481;678892;45.39237554;3027;2804;0;35610;34205;1;50308;43142;1;55586;52085;1;68105;66803;1;83490;82153;0;58718;62816;0;38468;49603;0;11890;21255;0;492;488;0;19933;18356;1;35575;29795;0;41567;38416;1;58302;57091;1;75247;74327;0;54979;58789;0;36669;47115;0;11393;20355;0;0;609502;78851;109350;482325;72436;101754;22326;44;51
2021-07-25T23:59:59+02:00;5;560710;Salzburg;572584;102.1176722;308697;55.05466284;273639;48.80223288;892;812;0;13268;12422;1;19276;17820;0;21708;21393;0;25624;26312;0;29013;30030;0;20807;23808;0;14984;18833;0;4265;7429;0;201;188;0;9566;9134;0;15801;14898;0;18538;18601;0;22662;23536;0;26586;27768;0;19792;22633;0;14413;18055;0;4119;7148;0;0;212514;31347;55060;187253;28284;48321;9753;24;28
2021-07-25T23:59:59+02:00;6;1247077;Steiermark;1297264;104.0243706;736106;59.02650759;582257;46.68973929;2001;1892;0;29248;28651;1;47116;41995;3;49094;47860;1;60163;60551;0;70704;71492;0;52266;57803;0;36222;46940;0;11069;21034;0;143;137;0;13682;13141;0;27852;25500;3;31008;31438;1;48382;49602;0;62746;64293;0;49238;54449;0;34787;44944;0;10700;20211;0;0;533975;75738;105274;400629;63245;97262;21100;20;21
2021-07-25T23:59:59+02:00;7;760105;Tirol;795545;104.6625137;445196;58.5703291;365737;48.11664178;1815;1576;0;20801;19992;1;30915;28351;2;31848;31845;3;37655;38173;1;41534;41931;1;27567;30779;0;19659;24646;0;5990;10111;0;168;174;0;11038;10693;0;20950;19776;1;25142;25565;2;32065;32863;1;37095;37904;0;25956;28932;0;18758;23360;0;5716;9578;0;0;307817;44535;77404;243575;42424;64323;15390;52;25
2021-07-25T23:59:59+02:00;8;399237;Vorarlberg;443518;111.0914069;229703;57.53549896;220416;55.20931176;1124;1028;0;11675;10908;0;14887;13489;0;16963;16713;0;20321;20356;0;21915;20946;0;14204;15369;0;9791;12002;0;2908;5104;0;857;817;0;10415;9739;0;13907;12468;0;16219;15890;0;19829;19771;0;21500;20492;0;13983;15118;0;9668;11835;0;2871;5037;0;0;165128;22422;35549;157976;21282;34547;6608;3;3
2021-07-25T23:59:59+02:00;9;1920949;Wien;1915319;99.7069157;1091479;56.81978022;885045;46.07332105;6031;5743;0;51855;53033;2;94778;93345;3;87923;87741;4;86516;92420;0;87904;90801;0;53620;66782;0;42727;59199;0;10325;20727;0;670;667;0;33124;33784;2;71423;70949;0;64359;65272;3;71040;77100;0;77639;81299;0;49923;62117;0;40569;55931;0;9750;19424;0;0;744340;127874;157921;598136;94322;131209;61260;139;118
2021-07-25T23:59:59+02:00;10;8932664;Österreich;9463133;105.9385308;5262701;58.91524634;4389262;49.13721147;23091;21270;1;235022;228018;7;348497;321237;14;370032;364043;11;436766;447578;4;493571;497592;1;341694;382006;0;241239;308638;0;71099;130023;0;4715;4455;0;141225;136305;3;252499;234905;8;284024;283070;8;373849;386497;4;441734;449491;0;321396;359466;0;230290;293839;0;67663;123065;0;1998;3759565;507977;805858;3049642;437729;712576;188935;471;380
2021-07-26T23:59:59+02:00;0;;KeineZuordnung;128486;;78802;;56994;;122;123;1;2763;2696;1;7742;5752;4;7675;5335;2;6953;7355;1;5284;5559;0;2766;2897;0;3287;3308;0;2744;5182;0;25;22;0;1649;1582;0;4933;3816;3;5384;3852;1;5227;5732;1;4172;4524;0;2103;2375;0;2435;2573;0;1981;3851;0;2003;53396;8243;9809;36237;6163;7244;7310;44;40
2021-07-26T23:59:59+02:00;1;296010;Burgenland;353978;119.5831222;195575;66.07040303;165171;55.79912841;1105;974;0;8360;7945;0;9751;9076;0;12254;12764;0;16415;16898;0;19719;19873;0;15922;16631;0;8876;10828;0;2805;5379;0;106;85;0;4182;4113;0;6905;6551;0;9268;9914;0;14011;14673;0;18284;18572;0;15387;16057;0;8624;10470;0;2740;5229;0;0;141345;19670;27785;116498;15379;26515;6773;7;6
2021-07-26T23:59:59+02:00;2;562089;Kärnten;575117;102.3177824;313354;55.74811106;271580;48.31619192;788;709;0;11369;10835;0;15220;14247;0;18619;19116;0;25259;26581;1;31940;33161;0;24712;27614;0;16975;21674;0;5024;9510;0;90;82;0;6784;6421;0;10284;10017;0;14941;15524;0;22673;23971;1;29467;30635;0;23469;26211;0;16317;20777;0;4855;9061;0;0;226395;30643;46387;188798;28703;44214;9818;112;47
2021-07-26T23:59:59+02:00;3;1690879;Niederösterreich;1911371;113.0400815;1045195;61.81370755;895360;52.95234017;6223;5641;0;50239;47494;0;58665;54144;1;68489;69289;0;89872;92237;0;102161;101717;0;71167;77557;0;50273;61638;0;14083;24305;0;2000;1812;0;31206;29666;0;45335;41491;1;58059;58968;0;80071;82490;0;90071;90607;0;66827;72997;0;48137;58872;0;13549;23201;0;0;765957;68680;181348;640712;65661;159730;29216;26;41
2021-07-26T23:59:59+02:00;4;1495608;Oberösterreich;1480058;98.96028906;820456;54.85768998;682012;45.60098635;3038;2809;0;35662;34247;1;50349;43187;1;55613;52108;1;68128;66828;1;83520;82176;0;58733;62823;0;38471;49606;0;11893;21261;0;561;559;0;20335;18722;1;35993;30125;0;41976;38723;1;58495;57246;1;75407;74433;0;55025;58827;0;36691;47135;0;11397;20359;0;0;609796;78856;109350;485058;72710;101782;22411;44;51
2021-07-26T23:59:59+02:00;5;560710;Salzburg;574695;102.4941592;309331;55.16773377;275387;49.11398049;911;823;0;13345;12493;1;19356;17866;0;21765;21444;0;25664;26360;0;29050;30076;0;20824;23825;0;14991;18839;0;4268;7430;0;224;208;0;9752;9278;0;16003;15047;0;18739;18742;0;22831;23647;0;26735;27888;0;19842;22681;0;14429;18068;0;4122;7151;0;0;212817;31407;55060;188159;28437;48739;10024;24;28
2021-07-26T23:59:59+02:00;6;1247077;Steiermark;1302281;104.4266713;740326;59.36489888;583098;46.75717698;2247;2094;0;30069;29322;1;47507;42309;3;49379;48145;1;60398;60774;0;70885;71650;0;52322;57878;0;36249;46982;0;11070;21041;0;146;139;0;13775;13201;0;27948;25562;3;31093;31504;1;48502;49664;0;62833;64342;0;49259;54467;0;34794;44953;0;10700;20212;0;0;538144;75738;105281;401259;63252;97422;21144;20;21
2021-07-26T23:59:59+02:00;7;760105;Tirol;797374;104.9031384;445338;58.58901073;367432;48.33963729;1822;1585;0;20823;20004;1;30926;28361;2;31859;31860;3;37662;38181;1;41544;41941;1;27571;30781;0;19660;24648;0;5990;10112;0;179;187;0;11143;10800;0;21101;19884;1;25376;25758;2;32303;33072;1;37238;38037;0;25974;28946;0;18764;23368;0;5717;9581;0;0;307933;44545;77412;244834;42439;64736;15398;52;25
2021-07-26T23:59:59+02:00;8;399237;Vorarlberg;443570;111.1044317;229721;57.54000756;220450;55.21782801;1125;1028;0;11677;10912;0;14892;13490;0;16965;16714;0;20322;20356;0;21915;20946;0;14205;15369;0;9791;12002;0;2908;5104;0;857;817;0;10417;9751;0;13913;12474;0;16222;15892;0;19831;19771;0;21500;20492;0;13983;15118;0;9668;11835;0;2871;5038;0;0;165144;22424;35549;158007;21285;34547;6608;3;3
2021-07-26T23:59:59+02:00;9;1920949;Wien;1926660;100.297301;1093514;56.92571744;894721;46.57703042;6069;5785;0;52055;53226;2;95032;93574;3;88094;87930;4;86671;92550;0;88011;90897;0;53671;66845;0;42755;59242;0;10335;20763;0;780;776;0;33828;34529;2;72767;72153;0;65475;66292;3;72042;78008;0;78111;81747;0;50041;62301;0;40634;56018;0;9756;19458;0;0;745709;128148;157943;605085;95886;132002;61630;139;118
2021-07-26T23:59:59+02:00;10;8932664;Österreich;9493590;106.2794929;5271612;59.01500381;4412205;49.39405535;23450;21571;1;236362;229174;7;349440;322006;14;370712;364705;11;437344;448120;4;494029;497996;1;341893;382220;0;241328;308767;0;71120;130087;0;4968;4687;0;143071;138063;3;255182;237120;8;286533;285169;8;375986;388274;4;443818;451277;0;321910;359980;0;230493;294069;0;67688;123141;0;2003;3766636;508354;805924;3064647;439915;716931;190332;471;380
2021-07-27T23:59:59+02:00;0;;KeineZuordnung;129433;;79048;;57752;;123;126;1;2791;2716;1;7779;5777;4;7711;5355;2;6980;7375;1;5289;5572;0;2770;2897;0;3288;3309;0;2744;5182;0;25;22;0;1687;1640;0;5077;3880;3;5496;3918;1;5301;5808;1;4227;4561;0;2107;2389;0;2436;2579;0;1981;3852;0;2016;53557;8267;9813;36813;6238;7294;7367;44;40
2021-07-27T23:59:59+02:00;1;296010;Burgenland;355047;119.9442586;195674;66.10384784;166147;56.128847;1109;977;0;8374;7957;0;9757;9081;0;12260;12770;0;16422;16906;0;19726;19874;0;15925;16636;0;8878;10832;0;2806;5384;0;109;91;0;4290;4224;0;7007;6661;0;9393;10039;0;14093;14754;0;18329;18605;0;15398;16068;0;8634;10478;0;2743;5231;0;0;141423;19674;27796;117401;15388;26573;6779;7;6
2021-07-27T23:59:59+02:00;2;562089;Kärnten;576338;102.5350078;313743;55.81731719;272505;48.48075661;798;722;0;11419;10881;0;15246;14268;0;18635;19143;0;25287;26610;1;31972;33187;0;24727;27636;0;16987;21686;0;5025;9513;0;98;91;0;6902;6498;0;10379;10094;0;15007;15603;0;22755;24031;1;29532;30709;0;23502;26254;0;16329;20794;0;4859;9067;0;0;226688;30645;46388;189584;28706;44256;9912;112;47
2021-07-27T23:59:59+02:00;3;1690879;Niederösterreich;1923833;113.7770946;1046174;61.87160642;907178;53.65126659;6246;5670;0;50361;47583;0;58765;54229;1;68565;69342;0;89961;92297;0;102226;101768;0;71207;77594;0;50298;61658;0;14089;24314;0;2134;1927;0;32579;30933;0;46658;42616;1;59162;59955;0;80775;83123;0;91239;91635;0;67136;73270;0;48230;58989;0;13573;23243;0;0;766495;68747;181386;649800;65755;162031;29551;27;41
2021-07-27T23:59:59+02:00;4;1495608;Oberösterreich;1489391;99.58431621;821058;54.89794117;690811;46.18930896;3057;2828;0;35725;34343;1;50406;43240;1;55656;52157;1;68173;66866;1;83556;82204;0;58746;62839;0;38483;49618;0;11894;21263;0;663;644;0;21356;19825;1;37244;31240;0;43242;39873;1;58993;57646;1;75691;74684;0;55122;58927;0;36712;47170;0;11403;20373;0;0;610325;78861;109350;493299;73039;101943;22479;44;51
2021-07-27T23:59:59+02:00;5;560710;Salzburg;577697;103.0295518;310107;55.30612973;277715;49.52916838;936;841;0;13447;12588;1;19409;17923;0;21838;21508;0;25713;26393;0;29105;30135;0;20853;23848;0;15009;18858;0;4268;7434;0;272;237;0;9988;9527;1;16235;15249;0;18987;18943;0;23057;23815;0;26887;28018;0;19913;22741;0;14457;18104;0;4127;7157;0;0;213419;31478;55061;189910;28536;49115;10126;24;28
2021-07-27T23:59:59+02:00;6;1247077;Steiermark;1311296;105.1495617;741597;59.46681721;590880;47.38119619;2308;2149;0;30269;29556;1;47625;42438;3;49454;48229;1;60461;60839;0;70935;71695;0;52347;57910;0;36260;46995;0;11072;21050;0;182;166;0;14140;13577;0;28299;25850;3;31711;31914;1;50059;51033;0;63811;65169;0;49464;54671;0;34862;45034;0;10710;20224;0;0;539370;75741;105285;408968;63257;97452;21182;20;21
2021-07-27T23:59:59+02:00;7;760105;Tirol;800903;105.3674163;446251;58.70912571;370169;48.69971912;1848;1620;0;20949;20128;1;31032;28460;2;31918;31924;3;37717;38249;1;41586;41973;1;27596;30799;0;19671;24662;0;5996;10115;0;214;214;0;11437;11127;0;21608;20327;1;25622;25967;3;32465;33224;1;37370;38125;0;26009;28980;0;18777;23391;0;5718;9589;0;0;308690;44576;77416;247131;42553;64941;15519;52;25
2021-07-27T23:59:59+02:00;8;399237;Vorarlberg;444110;111.2396897;230138;57.6444568;220819;55.31025431;1131;1040;0;11733;10973;0;14936;13527;0;16991;16736;0;20357;20387;0;21944;20962;0;14222;15378;0;9798;12010;0;2908;5105;0;857;819;0;10456;9777;0;13947;12503;0;16247;15908;0;19869;19807;0;21550;20521;0;14000;15128;0;9676;11844;0;2871;5039;0;0;165314;22425;35549;158069;21286;34607;6854;3;3
2021-07-27T23:59:59+02:00;9;1920949;Wien;1939372;100.9590572;1095616;57.03514253;905661;47.14654059;6126;5837;0;52267;53429;3;95277;93767;3;88289;88095;4;86830;92688;0;88141;90998;0;53731;66924;0;42784;59296;0;10342;20785;0;835;834;0;34582;35329;3;74279;73488;0;66836;67526;3;73090;78993;0;78701;82276;0;50212;62516;0;40712;56165;0;9778;19503;0;0;747040;128572;157960;613099;97413;133071;61960;139;118
2021-07-27T23:59:59+02:00;10;8932664;Österreich;9547420;106.8821127;5279406;59.10225662;4459637;49.92505035;23682;21810;1;237335;230154;8;350232;322710;14;371317;365259;11;437901;448610;4;494480;498368;1;342124;382461;0;241456;308924;0;71144;130145;0;5389;5045;0;147417;142457;5;260733;241908;8;291703;289646;9;380457;392234;4;447337;454303;0;322863;360944;0;230825;294548;0;67763;123278;0;2016;3772321;508986;806004;3104074;442171;721283;191729;472;380
2021-07-28T23:59:59+02:00;0;;KeineZuordnung;130412;;79301;;58561;;127;128;1;2809;2736;1;7827;5801;4;7748;5374;2;7001;7399;1;5302;5588;0;2772;2900;0;3288;3310;0;2745;5182;0;25;22;0;1731;1671;0;5223;3968;3;5623;3997;1;5391;5881;1;4272;4614;0;2114;2402;0;2437;2582;0;1982;3852;0;2024;53701;8292;9814;37412;6322;7337;7450;44;40
2021-07-28T23:59:59+02:00;1;296010;Burgenland;357238;120.6844363;195819;66.15283267;168198;56.821729;1119;985;0;8397;7972;0;9769;9088;0;12271;12779;0;16431;16911;0;19733;19887;0;15927;16642;0;8880;10835;0;2807;5386;0;132;106;0;4525;4472;0;7237;6860;0;9640;10318;0;14254;14914;0;18380;18670;0;15447;16114;0;8651;10494;0;2746;5238;0;0;141560;19677;27796;119423;15389;26596;6784;7;6
2021-07-28T23:59:59+02:00;2;562089;Kärnten;578280;102.8805047;314172;55.89363962;274131;48.77003464;807;731;0;11464;10919;0;15286;14308;0;18675;19169;0;25316;26636;1;32009;33209;0;24743;27661;0;16994;21697;0;5026;9521;0;118;104;0;7123;6711;0;10537;10211;0;15151;15738;0;22859;24139;1;29640;30822;0;23553;26318;0;16345;20821;0;4861;9079;0;0;227003;30645;46389;190735;29033;44291;10025;112;47
2021-07-28T23:59:59+02:00;3;1690879;Niederösterreich;1935754;114.4821126;1047549;61.95292508;918164;54.30098783;6298;5716;0;50522;47722;0;58899;54322;1;68659;69429;0;90061;92406;0;102333;101843;0;71250;77647;0;50327;61691;0;14096;24327;0;2280;2043;0;34047;32345;0;47929;43719;1;59994;60744;0;81382;83650;0;92256;92486;0;67411;73555;0;48318;59116;0;13604;23284;0;0;767383;68771;181409;658493;65821;163818;29991;27;41
2021-07-28T23:59:59+02:00;4;1495608;Oberösterreich;1501052;100.3639991;822009;54.96152735;701730;46.91937994;3083;2847;0;35831;34464;1;50488;43323;1;55737;52209;1;68235;66934;1;83616;82275;0;58786;62882;0;38495;49633;0;11895;21272;0;818;803;0;22596;21222;1;38670;32576;0;44611;41174;1;59617;58239;1;76112;75095;0;55285;59103;0;36770;47225;0;11415;20396;0;0;611051;78877;109350;503721;73214;102056;22688;44;51
2021-07-28T23:59:59+02:00;5;560710;Salzburg;580631;103.552817;310891;55.44595245;279997;49.93615238;967;862;0;13567;12683;1;19472;17983;0;21903;21561;0;25779;26451;0;29145;30180;0;20868;23868;0;15014;18878;0;4269;7440;0;320;292;0;10245;9739;1;16485;15472;0;19213;19128;0;23249;23987;0;27051;28157;0;19955;22794;0;14479;18131;0;4133;7166;0;0;214015;31532;55062;191569;28693;49449;10258;25;28
2021-07-28T23:59:59+02:00;6;1247077;Steiermark;1321634;105.9785402;743483;59.61805085;599379;48.06270984;2386;2222;0;30510;29825;1;47774;42613;5;49598;48365;1;60569;60962;0;71035;71782;0;52405;57971;0;36288;47034;0;11080;21057;0;257;256;0;14781;14233;1;29066;26476;3;32462;32565;1;51311;52127;0;64539;65736;0;49651;54876;0;34930;45149;0;10717;20242;0;0;541193;75751;105291;417297;63283;97549;21229;20;21
2021-07-28T23:59:59+02:00;7;760105;Tirol;802812;105.6185659;446573;58.75148828;371838;48.91929404;1858;1626;0;20990;20170;1;31056;28493;2;31952;31940;3;37738;38283;1;41610;41987;1;27603;30806;0;19672;24667;0;5996;10118;0;253;238;0;11686;11341;0;21809;20517;1;25763;26088;3;32577;33330;1;37459;38209;0;26040;29019;0;18787;23403;0;5721;9593;0;0;308929;44576;77417;248607;42588;65016;15601;52;26
2021-07-28T23:59:59+02:00;8;399237;Vorarlberg;444348;111.2993034;230351;57.69780857;221032;55.36360608;1134;1041;0;11753;10989;0;14960;13546;0;17010;16745;0;20370;20405;0;21961;20981;0;14230;15391;0;9805;12014;0;2909;5107;0;858;819;0;10477;9789;0;13974;12527;0;16264;15916;0;19883;19825;0;21566;20542;0;14009;15140;0;9683;11848;0;2872;5040;0;0;165339;22425;35549;158094;21286;34607;7042;3;3
2021-07-28T23:59:59+02:00;9;1920949;Wien;1951494;101.5900995;1097816;57.14966925;915932;47.68122423;6175;5878;0;52499;53651;3;95540;93975;3;88466;88280;4;86988;92838;0;88263;91095;0;53784;66998;0;42827;59359;0;10356;20834;0;895;889;0;35232;36061;3;75729;74723;0;68285;68742;3;73953;79841;0;79246;82791;0;50385;62727;0;40792;56286;0;9803;19546;0;0;748442;128996;157985;620330;98867;134307;62309;139;119
2021-07-28T23:59:59+02:00;10;8932664;Österreich;9603655;107.5116561;5287964;59.1980623;4508962;50.47723725;23954;22036;1;238342;231131;8;351071;323452;16;372019;365851;11;438488;449225;4;495007;498827;1;342368;382766;0;241590;309118;0;71179;130244;0;5956;5572;0;152443;147584;6;266659;247049;8;297006;294410;9;384476;395933;4;450521;457122;0;323850;362048;0;231192;295055;0;67854;123436;0;2024;3778616;509542;806062;3145681;444496;725026;193377;473;382
2021-07-29T23:59:59+02:00;0;;KeineZuordnung;131374;;79580;;59296;;130;130;1;2831;2751;1;7868;5841;4;7783;5402;2;7029;7423;1;5317;5601;0;2776;2902;0;3290;3313;0;2746;5183;0;27;25;0;1771;1716;0;5328;4049;3;5741;4066;1;5485;5957;1;4308;4649;0;2126;2410;0;2439;2584;0;1982;3854;0;2029;53910;8306;9818;37994;6384;7376;7502;44;40
2021-07-29T23:59:59+02:00;1;296010;Burgenland;360264;121.7066991;196078;66.24032972;170978;57.76088646;1130;999;0;8428;8009;0;9783;9103;0;12292;12793;0;16448;16933;0;19753;19897;0;15934;16655;0;8887;10839;0;2807;5388;0;230;181;0;4946;4903;0;7556;7113;0;9957;10616;0;14489;15096;0;18437;18711;0;15462;16125;0;8657;10505;0;2746;5248;0;0;141802;19679;27798;122074;15443;26658;6797;7;6
2021-07-29T23:59:59+02:00;2;562089;Kärnten;580039;103.1934445;314575;55.96533645;275559;49.02408693;826;743;0;11512;10971;0;15310;14338;0;18707;19196;0;25342;26664;1;32035;33234;0;24757;27679;0;16999;21709;0;5027;9525;0;137;133;0;7289;6868;0;10682;10331;0;15264;15873;0;22952;24235;1;29740;30920;0;23596;26374;0;16363;20850;0;4862;9089;0;0;227328;30646;46394;191980;29035;44400;10097;112;47
2021-07-29T23:59:59+02:00;3;1690879;Niederösterreich;1939786;114.7205684;1049289;62.05583013;920831;54.45871644;6370;5780;0;50776;47918;0;59030;54472;1;68785;69523;0;90185;92530;0;102440;101937;0;71306;77704;0;50353;61730;0;14105;24344;0;2303;2062;0;34375;32642;0;48245;43952;1;60220;60957;0;81559;83820;0;92492;92685;0;67485;73622;0;48351;59149;0;13617;23294;0;0;768691;68801;181436;660176;65909;164338;30366;27;42
2021-07-29T23:59:59+02:00;4;1495608;Oberösterreich;1513177;101.1747062;824014;55.09558654;712470;47.63748255;3131;2902;0;36072;34702;1;50712;43496;1;55938;52358;1;68378;67076;1;83731;82374;0;58839;62929;0;38517;49670;0;11905;21280;0;1017;957;0;23812;22473;1;39993;33677;0;45921;42346;1;60412;58899;1;76617;75553;0;55481;59291;0;36839;47329;0;11429;20421;0;0;612429;78883;109351;513517;73380;102214;23308;44;51
2021-07-29T23:59:59+02:00;5;560710;Salzburg;583676;104.0958784;312001;55.64391575;282354;50.35651228;995;892;0;13699;12812;1;19595;18088;0;21988;21644;0;25860;26532;0;29221;30249;0;20891;23904;0;15027;18890;0;4271;7442;0;354;332;0;10537;9943;1;16746;15658;0;19473;19316;0;23478;24177;0;27207;28302;0;20004;22867;0;14498;18154;0;4136;7171;0;0;214665;31566;55066;192905;28779;49962;10680;25;28
2021-07-29T23:59:59+02:00;6;1247077;Steiermark;1327235;106.4276705;744504;59.6999223;604024;48.43518083;2432;2259;0;30663;29935;1;47857;42682;5;49671;48437;1;60642;61040;0;71101;71839;0;52429;58009;0;36306;47052;0;11081;21062;0;286;276;0;15184;14604;1;29505;26793;3;32832;32895;1;52025;52738;0;64931;66063;0;49745;54978;0;34964;45206;0;10733;20261;0;0;542139;75755;105297;421434;63336;97939;21294;20;21
2021-07-29T23:59:59+02:00;7;760105;Tirol;806130;106.0550845;446907;58.79542958;374828;49.31266075;1878;1641;0;21030;20219;1;31076;28522;2;31967;31962;3;37759;38302;1;41633;42008;1;27614;30818;0;19677;24677;0;5996;10120;0;298;289;0;11964;11642;0;22220;20901;1;26198;26518;3;32741;33483;1;37570;38300;0;26077;29070;0;18806;23426;0;5722;9598;0;0;309243;44577;77429;251531;42588;65076;15607;53;26
